OBJECT  = 'PTF13ehe'           /                                                
JD      =        2456689.93135 /                                                
VHELIO  =       -12.5015234966 /                                                
END                                                                             








#  Wavelength     flam       err         sky          telluric
#  Angstrom       erg/s/cm^2/AA
  3102.227    -2.3542e-17  2.0753e-16  3.4716e-17   1.00000    -2.3542e-17  2.0753e-16  3.4716e-17            NaN         NaN         NaN
  3103.269    -2.5692e-17  2.0100e-16  3.1372e-17   1.00000    -2.5692e-17  2.0100e-16  3.1372e-17            NaN         NaN         NaN
  3104.312    -2.0383e-16  2.0199e-16  4.2594e-17   1.00000    -2.0383e-16  2.0199e-16  4.2594e-17            NaN         NaN         NaN
  3105.355    -2.5319e-16  1.9472e-16  3.7474e-17   1.00000    -2.5319e-16  1.9472e-16  3.7474e-17            NaN         NaN         NaN
  3106.397    -7.9351e-17  1.9409e-16  4.0818e-17   1.00000    -7.9351e-17  1.9409e-16  4.0818e-17            NaN         NaN         NaN
  3107.441    -1.7121e-16  1.7490e-16  1.4635e-17   1.00000    -1.7121e-16  1.7490e-16  1.4635e-17            NaN         NaN         NaN
  3108.483    -1.3256e-16  1.8046e-16  3.1888e-17   1.00000    -1.3256e-16  1.8046e-16  3.1888e-17            NaN         NaN         NaN
  3109.527     1.5690e-16  1.8173e-16  3.7216e-17   1.00000     1.5690e-16  1.8173e-16  3.7216e-17            NaN         NaN         NaN
  3110.569     8.2155e-17  1.8972e-16  6.0346e-17   1.00000     8.2155e-17  1.8972e-16  6.0346e-17            NaN         NaN         NaN
  3111.613    -9.6922e-17  1.7536e-16  4.1028e-17   1.00000    -9.6922e-17  1.7536e-16  4.1028e-17            NaN         NaN         NaN
  3112.656    -2.8235e-18  1.6582e-16  2.8117e-17   1.00000    -2.8235e-18  1.6582e-16  2.8117e-17            NaN         NaN         NaN
  3113.699    -5.6570e-17  1.6480e-16  3.3318e-17   1.00000    -5.6570e-17  1.6480e-16  3.3318e-17            NaN         NaN         NaN
  3114.743     2.2356e-17  1.5907e-16  2.7526e-17   1.00000     2.2356e-17  1.5907e-16  2.7526e-17            NaN         NaN         NaN
  3115.786     4.1373e-17  1.5979e-16  3.2960e-17   1.00000     4.1373e-17  1.5979e-16  3.2960e-17            NaN         NaN         NaN
