% File created by shivutils (I.Shivvers)
% wl(A)   flm    er(optional)
4831.00   3.97188592   0.06234387
4832.00   3.96897244   0.06226829
4833.00   3.92861009   0.06189083
4834.00   3.97513175   0.06214306
4835.00   3.98033619   0.06220109
4836.00   3.95137644   0.06206235
4837.00   3.97432280   0.06229032
4838.00   3.95959640   0.06232531
4839.00   3.96084619   0.06241058
4840.00   3.96624637   0.06237053
4841.00   3.97951818   0.06226977
4842.00   3.95616841   0.06215388
4843.00   3.95451045   0.06199764
4844.00   3.94635224   0.06168792
4845.00   3.90723515   0.06164412
4846.00   3.87080622   0.06157154
4847.00   3.90726829   0.06165987
4848.00   3.94489431   0.06176731
4849.00   3.91397190   0.06162880
4850.00   3.87943077   0.06141110
4851.00   3.90574574   0.06140191
4852.00   3.91373158   0.06148357
4853.00   3.90648985   0.06150977
4854.00   3.90282011   0.06127623
4855.00   3.90542746   0.06113343
4856.00   3.94618821   0.06132811
4857.00   3.93310666   0.06114687
4858.00   3.92229247   0.06104815
4859.00   3.92098546   0.06105698
4860.00   3.87438774   0.06074689
4861.00   3.85959244   0.06068630
4862.00   3.92049861   0.06105252
4863.00   3.92198420   0.06110403
4864.00   3.89684343   0.06110482
4865.00   3.94380760   0.06137604
4866.00   3.90922999   0.06109945
4867.00   3.89558554   0.06107946
4868.00   3.92885733   0.06128471
4869.00   3.86795354   0.06084496
4870.00   3.83875799   0.06078074
4871.00   3.80835700   0.06055237
4872.00   3.84116411   0.06061764
4873.00   3.90824699   0.06091061
4874.00   3.90015364   0.06077233
4875.00   3.81258082   0.06045572
4876.00   3.82086110   0.06067746
4877.00   3.81325650   0.06064983
4878.00   3.83894324   0.06079330
4879.00   3.86550832   0.06087862
4880.00   3.86387634   0.06086491
4881.00   3.89701152   0.06106740
4882.00   3.87309361   0.06088011
4883.00   3.81756258   0.06044601
4884.00   3.79703784   0.06017493
4885.00   3.80209732   0.06012288
4886.00   3.80307341   0.06014489
4887.00   3.77975631   0.05991187
4888.00   3.75532269   0.05959913
4889.00   3.75269151   0.05957546
4890.00   3.75775385   0.05964073
4891.00   3.75234103   0.05970023
4892.00   3.75642705   0.05987031
4893.00   3.79308081   0.06014840
4894.00   3.82098031   0.06030247
4895.00   3.78964496   0.06006507
4896.00   3.77038765   0.05994182
4897.00   3.72075129   0.05967603
4898.00   3.62976480   0.05915327
4899.00   3.72032022   0.05959188
4900.00   3.73656797   0.05942279
4901.00   3.68522930   0.05913941
4902.00   3.75452971   0.05956858
4903.00   3.69404268   0.05923907
4904.00   3.71406889   0.05926695
4905.00   3.72531700   0.05942393
4906.00   3.71943974   0.05944075
4907.00   3.67982292   0.05929998
4908.00   3.72723436   0.05963063
4909.00   3.73176742   0.05953103
4910.00   3.65680671   0.05901451
4911.00   3.65952063   0.05900893
4912.00   3.68066192   0.05909955
4913.00   3.65624714   0.05897185
4914.00   3.62380576   0.05881528
4915.00   3.69034219   0.05924278
4916.00   3.72642088   0.05939227
4917.00   3.64933586   0.05876475
4918.00   3.66365266   0.05879293
4919.00   3.62207532   0.05849684
4920.00   3.63291693   0.05841525
4921.00   3.62993550   0.05829909
4922.00   3.65109015   0.05863498
4923.00   3.62189245   0.05855866
4924.00   3.58501697   0.05829165
4925.00   3.61066413   0.05833339
4926.00   3.62407255   0.05833733
4927.00   3.60723472   0.05824630
4928.00   3.61170340   0.05822817
4929.00   3.63233089   0.05829666
4930.00   3.62722826   0.05831386
4931.00   3.61280203   0.05823965
4932.00   3.62261581   0.05830137
4933.00   3.63060784   0.05839911
4934.00   3.61662388   0.05829897
4935.00   3.60578609   0.05817786
4936.00   3.61120963   0.05810198
4937.00   3.61105490   0.05802583
4938.00   3.60458708   0.05805345
4939.00   3.60550833   0.05801043
4940.00   3.62162828   0.05802247
4941.00   3.63541937   0.05821630
4942.00   3.58220172   0.05800553
4943.00   3.57175875   0.05791185
4944.00   3.58883023   0.05799552
4945.00   3.53576779   0.05761615
4946.00   3.51784492   0.05753314
4947.00   3.52863598   0.05756634
4948.00   3.54388738   0.05767960
4949.00   3.58224511   0.05798027
4950.00   3.61969233   0.05798731
4951.00   3.62176490   0.05809462
4952.00   3.58365512   0.05809781
4953.00   3.55854344   0.05783412
4954.00   3.54574275   0.05761634
4955.00   3.56952596   0.05772323
4956.00   3.58666015   0.05779038
4957.00   3.54905915   0.05758531
4958.00   3.53853512   0.05749534
4959.00   3.52646637   0.05744133
4960.00   3.50682759   0.05749397
4961.00   3.55119562   0.05772844
4962.00   3.54384589   0.05767927
4963.00   3.54547930   0.05782120
4964.00   3.56106615   0.05787061
4965.00   3.48696518   0.05732268
4966.00   3.48178959   0.05732470
4967.00   3.53460836   0.05771131
4968.00   3.61388421   0.05814872
4969.00   3.58395672   0.05806208
4970.00   3.49928880   0.05763960
4971.00   3.50770926   0.05776453
4972.00   3.53708982   0.05818840
4973.00   3.57792521   0.05867539
4974.00   3.58387446   0.05894519
4975.00   3.57996130   0.05906512
4976.00   3.60219073   0.05931606
4977.00   3.52271008   0.05918150
4978.00   3.52551866   0.05946818
4979.00   3.60560822   0.06012243
4980.00   3.55507421   0.06005057
4981.00   3.48250318   0.05982041
4982.00   3.51384258   0.06014441
4983.00   3.58248258   0.06042077
4984.00   3.56801200   0.06011410
4985.00   3.54751706   0.05995397
4986.00   3.54554677   0.05990362
4987.00   3.54882145   0.05959343
4988.00   3.50508237   0.05892359
4989.00   3.47011042   0.05860145
4990.00   3.48464513   0.05859265
4991.00   3.49864340   0.05852918
4992.00   3.57108355   0.05868461
4993.00   3.55884171   0.05841038
4994.00   3.50743794   0.05789416
4995.00   3.47155070   0.05758658
4996.00   3.49270487   0.05748412
4997.00   3.49711490   0.05736353
4998.00   3.50861979   0.05720925
4999.00   3.51926184   0.05706888
5000.00   3.50204110   0.05706082
5001.00   3.48725533   0.05700905
5002.00   3.49457264   0.05683168
5003.00   3.49794006   0.05666161
5004.00   3.48089814   0.05645124
5005.00   3.51509976   0.05650025
5006.00   3.54140091   0.05667020
5007.00   3.48479271   0.05664499
5008.00   3.44519138   0.05676928
5009.00   3.45633173   0.05704010
5010.00   3.44976807   0.05708714
5011.00   3.45373511   0.05697792
5012.00   3.45118189   0.05662321
5013.00   3.40573335   0.05615661
5014.00   3.39707017   0.05598950
5015.00   3.44642162   0.05612289
5016.00   3.47672820   0.05633248
5017.00   3.44798660   0.05624454
5018.00   3.38009477   0.05588432
5019.00   3.40131998   0.05601166
5020.00   3.47685313   0.05643367
5021.00   3.43593860   0.05620854
5022.00   3.38494539   0.05583025
5023.00   3.41592741   0.05584772
5024.00   3.37000799   0.05557992
5025.00   3.35158181   0.05541544
5026.00   3.44560361   0.05576600
5027.00   3.40071964   0.05568063
5028.00   3.37281346   0.05571195
5029.00   3.39115381   0.05583927
5030.00   3.36454582   0.05561822
5031.00   3.40650725   0.05607864
5032.00   3.34196901   0.05565591
5033.00   3.37326217   0.05557221
5034.00   3.33963943   0.05528526
5035.00   3.31640816   0.05511660
5036.00   3.29868603   0.05494015
5037.00   3.29389262   0.05473713
5038.00   3.35069609   0.05515113
5039.00   3.35921264   0.05514843
5040.00   3.34999919   0.05494893
5041.00   3.35210323   0.05495877
5042.00   3.31589031   0.05485554
5043.00   3.30908775   0.05494168
5044.00   3.34857893   0.05520618
5045.00   3.33000398   0.05512230
5046.00   3.29101562   0.05494669
5047.00   3.35153913   0.05528707
5048.00   3.42789912   0.05566853
5049.00   3.37050772   0.05529739
5050.00   3.29856086   0.05498145
5051.00   3.31112719   0.05515924
5052.00   3.35161328   0.05540450
5053.00   3.35602474   0.05535232
5054.00   3.29744864   0.05491767
5055.00   3.27711177   0.05482827
5056.00   3.29805875   0.05499342
5057.00   3.27825356   0.05495650
5058.00   3.24741435   0.05476141
5059.00   3.25234938   0.05468456
5060.00   3.26565576   0.05479727
5061.00   3.29406834   0.05515511
5062.00   3.31787109   0.05543921
5063.00   3.30183363   0.05543866
5064.00   3.28030014   0.05545059
5065.00   3.29804015   0.05556840
5066.00   3.29378366   0.05553266
5067.00   3.24510932   0.05539578
5068.00   3.26595592   0.05566133
5069.00   3.23562169   0.05556021
5070.00   3.29834676   0.05589759
5071.00   3.32397199   0.05578911
5072.00   3.23572111   0.05513114
5073.00   3.27945971   0.05537045
5074.00   3.27356672   0.05535255
5075.00   3.27513433   0.05526927
5076.00   3.27049422   0.05534189
5077.00   3.26378250   0.05506589
5078.00   3.28871274   0.05543206
5079.00   3.27727461   0.05585210
5080.00   3.22509217   0.05608289
5081.00   3.20679402   0.05677217
5082.00   3.20603585   0.05742191
5083.00   3.19525242   0.05780156
5084.00   3.22447729   0.05829336
5085.00   3.26528382   0.05845609
5086.00   3.23752189   0.05809077
5087.00   3.18300509   0.05753900
5088.00   3.16456556   0.05695571
5089.00   3.17030668   0.05628722
5090.00   3.17421150   0.05572871
5091.00   3.18372154   0.05537849
5092.00   3.21539354   0.05527738
5093.00   3.21379733   0.05515851
5094.00   3.17960191   0.05486368
5095.00   3.16589904   0.05475165
5096.00   3.15328741   0.05475473
5097.00   3.15404344   0.05497539
5098.00   3.20031071   0.05548127
5099.00   3.26709318   0.05585856
5100.00   3.21742105   0.05555214
5101.00   3.15777206   0.05493513
5102.00   3.20537782   0.05492887
5103.00   3.18080139   0.05472540
5104.00   3.13287401   0.05425696
5105.00   3.17303896   0.05437996
5106.00   3.16799879   0.05431388
5107.00   3.20367265   0.05446301
5108.00   3.18487716   0.05434597
5109.00   3.17062950   0.05431240
5110.00   3.16128445   0.05432494
5111.00   3.19879770   0.05447818
5112.00   3.16691184   0.05436353
5113.00   3.12836599   0.05421087
5114.00   3.11753941   0.05422986
5115.00   3.19514894   0.05463662
5116.00   3.21587634   0.05474694
5117.00   3.14512372   0.05445748
5118.00   3.14515162   0.05432762
5119.00   3.17992759   0.05433103
5120.00   3.17796493   0.05422193
5121.00   3.19251108   0.05414148
5122.00   3.20406222   0.05412266
5123.00   3.16125369   0.05397644
5124.00   3.13260603   0.05387516
5125.00   3.17397785   0.05402097
5126.00   3.18732119   0.05411249
5127.00   3.11049247   0.05372716
5128.00   3.09512401   0.05359948
5129.00   3.16604471   0.05391462
5130.00   3.21872401   0.05431190
5131.00   3.17837429   0.05408313
5132.00   3.12999940   0.05372536
5133.00   3.11671352   0.05379128
5134.00   3.07751584   0.05365302
5135.00   3.10872746   0.05384175
5136.00   3.12229657   0.05380881
5137.00   3.10919785   0.05372039
5138.00   3.12094378   0.05387190
5139.00   3.07370639   0.05364678
5140.00   3.07026219   0.05360972
5141.00   3.14467406   0.05401441
5142.00   3.15486193   0.05409542
5143.00   3.11151576   0.05385792
5144.00   3.06901050   0.05363620
5145.00   3.05801129   0.05358849
5146.00   3.03566289   0.05360835
5147.00   3.10028172   0.05412353
5148.00   3.10884142   0.05419552
5149.00   3.07612157   0.05423251
5150.00   3.12525582   0.05462044
5151.00   3.11965251   0.05472236
5152.00   3.09258723   0.05483802
5153.00   3.07657170   0.05473735
5154.00   3.05177069   0.05475804
5155.00   3.13974810   0.05517774
5156.00   3.14400291   0.05503175
5157.00   3.12683296   0.05487216
5158.00   3.13347483   0.05495079
5159.00   3.14311695   0.05507833
5160.00   3.16639686   0.05504531
5161.00   3.13047934   0.05466324
5162.00   3.13765287   0.05466707
5163.00   3.12881517   0.05444666
5164.00   3.12493944   0.05425077
5165.00   3.12929511   0.05414999
5166.00   3.09983492   0.05390527
5167.00   3.12865424   0.05395943
5168.00   3.12746954   0.05386748
5169.00   3.05281615   0.05344894
5170.00   3.07521677   0.05362077
5171.00   3.15394068   0.05409425
5172.00   3.13476992   0.05400084
5173.00   3.10634160   0.05393174
5174.00   3.13011694   0.05422259
5175.00   3.12863207   0.05438227
5176.00   3.12707376   0.05453951
5177.00   3.13508868   0.05463026
5178.00   3.14553285   0.05458387
5179.00   3.16030979   0.05475775
5180.00   3.15100360   0.05481704
5181.00   3.14627361   0.05461690
5182.00   3.14428639   0.05462996
5183.00   3.14841676   0.05465562
5184.00   3.12329030   0.05457233
5185.00   3.10060573   0.05455128
5186.00   3.09610081   0.05463271
5187.00   3.08804250   0.05466409
5188.00   3.09898353   0.05502372
5189.00   3.12278152   0.05508204
5190.00   3.17303228   0.05511773
5191.00   3.17694163   0.05525706
5192.00   3.10750914   0.05494393
5193.00   3.13661265   0.05528939
5194.00   3.15179706   0.05569995
5195.00   3.12603164   0.05570741
5196.00   3.15779519   0.05595763
5197.00   3.17601991   0.05629593
5198.00   3.19565892   0.05672314
5199.00   3.20454621   0.05680282
5200.00   3.20400023   0.05673710
5201.00   3.18273830   0.05661454
5202.00   3.17025828   0.05645999
5203.00   3.14670396   0.05622946
5204.00   3.14921713   0.05625404
5205.00   3.15493035   0.05618853
5206.00   3.13033319   0.05592733
5207.00   3.15240622   0.05612119
5208.00   3.20358920   0.05654627
5209.00   3.20758533   0.05669554
5210.00   3.15930033   0.05662125
5211.00   3.12173772   0.05650232
5212.00   3.15370703   0.05658318
5213.00   3.19105148   0.05674866
5214.00   3.17187071   0.05666366
5215.00   3.16816354   0.05663227
5216.00   3.17401052   0.05674298
5217.00   3.12814999   0.05660180
5218.00   3.11722970   0.05659456
5219.00   3.15027285   0.05690708
5220.00   3.15455198   0.05702312
5221.00   3.16127443   0.05708567
5222.00   3.17951202   0.05704273
5223.00   3.15610933   0.05675310
5224.00   3.17450047   0.05704642
5225.00   3.16846871   0.05702891
5226.00   3.20073771   0.05709158
5227.00   3.16985631   0.05679634
5228.00   3.16485405   0.05704783
5229.00   3.20138121   0.05741513
5230.00   3.22149658   0.05749751
5231.00   3.20211005   0.05754442
5232.00   3.15394664   0.05720937
5233.00   3.20371222   0.05743975
5234.00   3.24894452   0.05790789
5235.00   3.17559171   0.05747722
5236.00   3.19983983   0.05777056
5237.00   3.18011498   0.05773691
5238.00   3.20408130   0.05797241
5239.00   3.21210957   0.05808241
5240.00   3.19370985   0.05794613
5241.00   3.20273662   0.05816504
5242.00   3.22714853   0.05834266
5243.00   3.21385360   0.05831958
5244.00   3.18060827   0.05818323
5245.00   3.16829395   0.05813983
5246.00   3.21911931   0.05846852
5247.00   3.25587177   0.05871082
5248.00   3.24274802   0.05871719
5249.00   3.25833774   0.05883662
5250.00   3.24804354   0.05878185
5251.00   3.19644094   0.05860815
5252.00   3.18330193   0.05857777
5253.00   3.19789481   0.05871247
5254.00   3.23193479   0.05914288
5255.00   3.25140643   0.05932231
5256.00   3.25216794   0.05945834
5257.00   3.25285769   0.05989369
5258.00   3.24238086   0.05981013
5259.00   3.29628754   0.05990674
5260.00   3.23816967   0.05957763
5261.00   3.21762347   0.05943935
5262.00   3.22934699   0.05958859
5263.00   3.25060248   0.05955405
5264.00   3.27187943   0.05954195
5265.00   3.26675773   0.05960640
5266.00   3.23848987   0.05937833
5267.00   3.22058535   0.05924081
5268.00   3.28038216   0.05958905
5269.00   3.32143831   0.05966727
5270.00   3.26912594   0.05972370
5271.00   3.21371818   0.05961460
5272.00   3.17478275   0.05937276
5273.00   3.24495149   0.05971919
5274.00   3.20225358   0.05949164
5275.00   3.18144560   0.05952390
5276.00   3.15647793   0.05947250
5277.00   3.18087411   0.05955995
5278.00   3.19281292   0.05971623
5279.00   3.12935090   0.05942555
5280.00   3.13844728   0.05941951
5281.00   3.18494964   0.05977145
5282.00   3.17889333   0.05992013
5283.00   3.20589256   0.06015275
5284.00   3.19766521   0.06021793
5285.00   3.12396812   0.05999246
5286.00   3.16275835   0.06035449
5287.00   3.20424891   0.06060667
5288.00   3.18113136   0.06025450
5289.00   3.16599274   0.06006369
5290.00   3.16309547   0.06036935
5291.00   3.18111920   0.06067295
5292.00   3.20384312   0.06071159
5293.00   3.17133665   0.06047022
5294.00   3.12312269   0.06012867
5295.00   3.16004276   0.06033782
5296.00   3.15544415   0.06038021
5297.00   3.14317489   0.06025957
5298.00   3.15405893   0.06039219
5299.00   3.14230514   0.06054282
5300.00   3.12627816   0.06044241
5301.00   3.14183259   0.06051930
5302.00   3.17063189   0.06092561
5303.00   3.13878536   0.06082063
5304.00   3.09250760   0.06052152
5305.00   3.11461973   0.06069966
5306.00   3.13225460   0.06072688
5307.00   3.08706450   0.06077045
5308.00   3.12738609   0.06121685
5309.00   3.13519263   0.06108589
5310.00   3.09771395   0.06125137
5311.00   3.04391217   0.06108004
5312.00   3.11791945   0.06137658
5313.00   3.11840725   0.06148769
5314.00   3.05474114   0.06105231
5315.00   3.06028652   0.06092015
5316.00   3.10572791   0.06132206
5317.00   3.09871531   0.06143763
5318.00   3.03254175   0.06110945
5319.00   3.04378390   0.06129342
5320.00   3.05971861   0.06153188
5321.00   2.99302506   0.06128860
5322.00   3.03122854   0.06150453
5323.00   3.01924515   0.06137522
5324.00   2.96686053   0.06112233
5325.00   3.01752377   0.06151100
5326.00   3.03956032   0.06169892
5327.00   3.02582455   0.06166583
5328.00   3.03179693   0.06186345
5329.00   3.03077555   0.06213714
5330.00   3.07381654   0.06265317
5331.00   3.08929420   0.06293150
5332.00   3.02472138   0.06265192
5333.00   3.02567410   0.06274475
5334.00   3.04922652   0.06300505
5335.00   3.01265955   0.06292745
5336.00   3.04072523   0.06325282
5337.00   3.09303045   0.06375919
5338.00   3.07952690   0.06391583
5339.00   3.03366899   0.06372746
5340.00   3.03952265   0.06406940
5341.00   3.04310012   0.06432154
5342.00   3.04137301   0.06448472
5343.00   2.97914577   0.06431413
5344.00   3.00348282   0.06445853
5345.00   3.04233766   0.06467208
5346.00   3.03976321   0.06483634
5347.00   3.07111859   0.06550317
5348.00   3.08018208   0.06609208
5349.00   3.06446338   0.06621134
5350.00   3.06987929   0.06627265
5351.00   3.07949018   0.06629132
5352.00   3.11817932   0.06657713
5353.00   3.12090921   0.06698149
5354.00   3.10900784   0.06714620
5355.00   3.08484507   0.06732399
5356.00   3.07599545   0.06741005
5357.00   2.98171687   0.06691435
5358.00   2.94933248   0.06655318
5359.00   3.00391436   0.06674157
5360.00   3.04259849   0.06669051
5361.00   3.01075459   0.06635869
5362.00   3.00384307   0.06642756
5363.00   3.00041890   0.06660258
5364.00   2.99979949   0.06649162
5365.00   2.99649835   0.06622572
5366.00   2.97596121   0.06630501
5367.00   3.03083968   0.06694189
5368.00   3.06076789   0.06709621
5369.00   3.01009560   0.06672260
5370.00   2.97567058   0.06660771
5371.00   2.94008589   0.06670354
5372.00   2.98133612   0.06729394
5373.00   3.02640128   0.06771697
5374.00   2.95759034   0.06762339
5375.00   2.95832348   0.06782572
5376.00   2.95902586   0.06772164
5377.00   2.93249512   0.06774727
5378.00   2.97721100   0.06809606
5379.00   2.96446681   0.06775904
5380.00   2.92364764   0.06742358
5381.00   2.91641092   0.06750820
5382.00   2.89318752   0.06745002
5383.00   2.88333559   0.06744655
5384.00   2.89701366   0.06759966
5385.00   2.89470363   0.06768750
5386.00   2.86452317   0.06761232
5387.00   2.85632157   0.06772958
5388.00   2.86964893   0.06784333
5389.00   2.81058121   0.06768475
5390.00   2.81241870   0.06803039
5391.00   2.88713002   0.06871314
5392.00   2.85656500   0.06876265
5393.00   2.91823220   0.06955272
5394.00   2.90640783   0.06935377
5395.00   2.80881143   0.06820726
5396.00   2.84696841   0.06846777
5397.00   2.87146783   0.06904233
5398.00   2.83123994   0.06904715
5399.00   2.85784912   0.06934720
5400.00   2.86415839   0.06953055
5401.00   2.88844609   0.07002762
5402.00   2.86418605   0.06996219
5403.00   2.85261059   0.07006187
5404.00   2.88115358   0.07065389
5405.00   2.88092446   0.07092648
5406.00   2.89043212   0.07147554
5407.00   2.92907929   0.07246764
5408.00   2.90584207   0.07281010
5409.00   2.92906141   0.07329511
5410.00   3.01005125   0.07426436
5411.00   2.96189928   0.07445636
5412.00   2.88704205   0.07430986
5413.00   2.92659020   0.07484717
5414.00   2.99307537   0.07580578
5415.00   2.97760177   0.07619052
5416.00   2.93089366   0.07593936
5417.00   2.92836404   0.07573683
5418.00   2.89847970   0.07538631
5419.00   2.88051414   0.07518681
5420.00   2.90823865   0.07500526
5421.00   2.92274094   0.07486431
5422.00   2.91762280   0.07454865
5423.00   2.80014443   0.07362190
5424.00   2.73990965   0.07321972
5425.00   2.76336670   0.07299585
5426.00   2.79820371   0.07320218
5427.00   2.76266670   0.07282194
5428.00   2.68709636   0.07230020
5429.00   2.72640109   0.07278842
5430.00   2.78221726   0.07318365
5431.00   2.75056076   0.07305852
5432.00   2.73173571   0.07279873
5433.00   2.69996643   0.07240926
5434.00   2.76917911   0.07310430
5435.00   2.75357318   0.07355298
5436.00   2.73776054   0.07362294
5437.00   2.72421765   0.07366082
5438.00   2.82764387   0.07450277
5439.00   2.85194659   0.07468543
5440.00   2.81317353   0.07450294
5441.00   2.76146507   0.07435888
5442.00   2.74947619   0.07444451
5443.00   2.81859255   0.07485362
5444.00   2.83012271   0.07486457
5445.00   2.75849652   0.07453324
5446.00   2.75926042   0.07454390
5447.00   2.76296449   0.07442121
5448.00   2.68208003   0.07392215
5449.00   2.72817349   0.07433309
5450.00   2.82313609   0.07511368
5451.00   2.77534437   0.07471842
5452.00   2.77464724   0.07437126
5453.00   2.79351449   0.07437214
5454.00   2.75045919   0.07383730
5455.00   2.78046679   0.07405099
5456.00   2.75282955   0.07550009
5457.00   2.76022148   0.07965171
5458.00   2.84220481   0.08491436
5459.00   2.74961925   0.08801875
5460.00   2.75170135   0.09009177
5461.00   2.85312128   0.09086736
5462.00   2.76431847   0.08847375
5463.00   2.70734882   0.08535802
5464.00   2.70236588   0.08329334
5465.00   2.72502470   0.08189965
5466.00   2.68559265   0.07983670
5467.00   2.71951771   0.07806440
5468.00   2.71068811   0.07705811
5469.00   2.75489187   0.07640487
5470.00   2.64095855   0.07457795
5471.00   2.67359829   0.07379539
5472.00   2.76950288   0.07381244
5473.00   2.67062163   0.07237855
5474.00   2.65003133   0.07186476
5475.00   2.77196503   0.07281920
5476.00   2.76957130   0.07261525
5477.00   2.70997787   0.07193380
5478.00   2.70954323   0.07210583
5479.00   2.69814181   0.07247920
5480.00   2.68296099   0.07262626
5481.00   2.61910558   0.07259643
5482.00   2.70334625   0.07358053
5483.00   2.69148564   0.07358623
5484.00   2.70477343   0.07391784
5485.00   2.75850201   0.07436337
5486.00   2.70245433   0.07373177
5487.00   2.59904599   0.07252453
5488.00   2.60823178   0.07229964
5489.00   2.72771215   0.07323246
5490.00   2.74456525   0.07329217
5491.00   2.65775275   0.07253329
5492.00   2.64163733   0.07220831
5493.00   2.70238781   0.07238115
5494.00   2.73437929   0.07274614
5495.00   2.72342706   0.07301598
5496.00   2.73130250   0.07330596
5497.00   2.70290494   0.07313696
5498.00   2.64272094   0.07257314
5499.00   2.70079947   0.07322013
5500.00   2.66483331   0.07301790
5501.00   2.66345429   0.07284801
5502.00   2.65841413   0.07322668
5503.00   2.62734365   0.07304875
5504.00   2.70312119   0.07342918
5505.00   2.72285628   0.07365746
5506.00   2.69781804   0.07380655
5507.00   2.67193365   0.07373052
5508.00   2.59938836   0.07281524
5509.00   2.61279845   0.07268266
5510.00   2.60545921   0.07288928
5511.00   2.59459805   0.07331640
5512.00   2.68291950   0.07466810
5513.00   2.73303986   0.07532606
5514.00   2.58718991   0.07426520
5515.00   2.62775111   0.07465675
5516.00   2.65706897   0.07529285
5517.00   2.69641876   0.07579876
5518.00   2.67811990   0.07584457
5519.00   2.58131719   0.07580324
5520.00   2.55729008   0.07580157
5521.00   2.66652298   0.07667110
5522.00   2.70263481   0.07744093
5523.00   2.57908511   0.07661813
5524.00   2.51990962   0.07613369
5525.00   2.51687074   0.07627903
5526.00   2.49749470   0.07657886
5527.00   2.52546501   0.07700638
5528.00   2.55535841   0.07724848
5529.00   2.50645638   0.07711603
5530.00   2.51244569   0.07743590
5531.00   2.58520579   0.07823347
5532.00   2.60887527   0.07889924
5533.00   2.59650064   0.07940240
5534.00   2.57358217   0.07949813
5535.00   2.59356642   0.07997201
5536.00   2.58231211   0.08012488
5537.00   2.56037021   0.08063634
5538.00   2.57991338   0.08157457
5539.00   2.59153438   0.08212277
5540.00   2.58870697   0.08301999
5541.00   2.56426764   0.08325753
5542.00   2.57221222   0.08373108
5543.00   2.58269739   0.05369744
5544.00   2.54225874   0.05309904
5545.00   2.51355052   0.05258341
5546.00   2.51024199   0.05224904
5547.00   2.54710460   0.05223476
5548.00   2.52520084   0.05197041
5549.00   2.49110031   0.05151107
5550.00   2.52647781   0.05142623
5551.00   2.54689264   0.05135074
5552.00   2.53994226   0.05116449
5553.00   2.52696085   0.05088719
5554.00   2.53419566   0.05069538
5555.00   2.52478480   0.05053298
5556.00   2.55279636   0.05047734
5557.00   2.54340649   0.05021919
5558.00   2.52520919   0.04998729
5559.00   2.48405170   0.04970654
5560.00   2.48000050   0.04960250
5561.00   2.52183580   0.04960951
5562.00   2.53007913   0.04955945
5563.00   2.50561142   0.04927182
5564.00   2.51350951   0.04915815
5565.00   2.50790262   0.04928263
5566.00   2.49725962   0.04958816
5567.00   2.52334905   0.05011134
5568.00   2.52845669   0.05044351
5569.00   2.56000757   0.05126900
5570.00   2.55184698   0.05203153
5571.00   2.53925133   0.05296274
5572.00   2.48281193   0.05361786
5573.00   2.48274374   0.05442667
5574.00   2.49518943   0.05587837
5575.00   2.46261406   0.05809508
5576.00   2.45761585   0.06070454
5577.00   2.50005412   0.06330460
%5578.00   2.32232618   0.06580362
%5579.00   2.03194427   0.06531782
%5580.00   2.03025579   0.06124843
%5581.00   2.26973176   0.05509967
5582.00   2.50739670   0.05008019
5583.00   2.50121689   0.05195901
5584.00   2.51794767   0.05176997
5585.00   2.53252268   0.05143489
5586.00   2.49560213   0.05090796
5587.00   2.50658655   0.05013975
5588.00   2.52908039   0.04855607
5589.00   2.50755453   0.04766888
5590.00   2.49646783   0.04774059
5591.00   2.48042679   0.04771422
5592.00   2.50730181   0.04621315
5593.00   2.51318574   0.04559337
5594.00   2.53607416   0.04545422
5595.00   2.53980899   0.04545389
5596.00   2.45507193   0.04482219
5597.00   2.43935847   0.04461593
5598.00   2.48832297   0.04474699
5599.00   2.49841118   0.04471607
5600.00   2.49199009   0.04462216
5601.00   2.47098947   0.04453473
5602.00   2.48932886   0.04459942
5603.00   2.50213766   0.04459064
5604.00   2.45254421   0.04421048
5605.00   2.43158150   0.04405054
5606.00   2.44353533   0.04406056
5607.00   2.42373419   0.04402427
5608.00   2.37471437   0.04375785
5609.00   2.42013884   0.04380410
5610.00   2.44209170   0.04377742
5611.00   2.44008422   0.04369628
5612.00   2.41781211   0.04359890
5613.00   2.40188909   0.04352181
5614.00   2.40577269   0.04343668
5615.00   2.42213678   0.04336521
5616.00   2.42524076   0.04338349
5617.00   2.41919208   0.04337541
5618.00   2.42014074   0.04343567
5619.00   2.46024275   0.04346243
5620.00   2.44645214   0.04328554
5621.00   2.45342517   0.04337960
5622.00   2.44383478   0.04340565
5623.00   2.43143702   0.04322406
5624.00   2.41904449   0.04303952
5625.00   2.39839315   0.04276278
5626.00   2.40829611   0.04286455
5627.00   2.39010096   0.04280438
5628.00   2.38178468   0.04265566
5629.00   2.39134884   0.04278503
5630.00   2.39507437   0.04284334
5631.00   2.40292764   0.04284101
5632.00   2.45024800   0.04290970
5633.00   2.41968822   0.04276909
5634.00   2.39271116   0.04260576
5635.00   2.37753987   0.04247525
5636.00   2.34849405   0.04236571
5637.00   2.34172797   0.04226984
5638.00   2.40585423   0.04253335
5639.00   2.40098047   0.04259244
5640.00   2.35884094   0.04236221
5641.00   2.35596275   0.04234472
5642.00   2.38429832   0.04265113
5643.00   2.38247204   0.04259685
5644.00   2.35610533   0.04232756
5645.00   2.34483051   0.04221215
5646.00   2.35436773   0.04239467
5647.00   2.33823633   0.04238788
5648.00   2.31612062   0.04223868
5649.00   2.33925867   0.04223526
5650.00   2.38130808   0.04246548
5651.00   2.35979128   0.04244122
