#fits:merged.fits
#Wavelength(Angstroms)  Flux(erg/s/cm2/AA)
4866.251931935226  2.9828764306710953E-16
4867.8839319352255  2.958727879110983E-16
4869.515931935225  2.8915204843199794E-16
4871.147931935225  2.849800392881866E-16
4872.779931935224  2.849497916946592E-16
4874.411931935224  2.8629909820078863E-16
4876.043931935224  2.8631193997498286E-16
4877.675931935223  2.857355834201221E-16
4879.307931935223  2.8665147604612197E-16
4880.939931935222  2.8421333673372253E-16
4882.571931935222  2.8217354755674623E-16
4884.203931935222  2.8648699022054603E-16
4885.835931935221  2.884767691355686E-16
4887.467931935221  2.8450252231519906E-16
4889.09993193522  2.840626708673967E-16
4890.73193193522  2.8955230115720188E-16
4892.36393193522  2.8499572257743313E-16
4893.995931935219  2.781496353218769E-16
4895.627931935219  2.7434977740092864E-16
4897.259931935218  2.7455105227202753E-16
4898.891931935218  2.7817147524215143E-16
4900.523931935218  2.8586892472662375E-16
4902.155931935217  2.828621729893048E-16
4903.787931935217  2.6905138591967263E-16
4905.4199319352165  2.6560544749189487E-16
4907.051931935216  2.6987546118484215E-16
4908.683931935216  2.7640753055853146E-16
4910.315931935215  2.7782252675124536E-16
4911.947931935215  2.7293505452266703E-16
4913.5799319352145  2.793084742377232E-16
4915.211931935214  2.825794145666324E-16
4916.843931935214  2.771463646296145E-16
4918.475931935213  2.7518979132239266E-16
4920.107931935213  2.792077390477678E-16
4921.739931935213  2.805008263669611E-16
4923.371931935212  2.783377806197937E-16
4925.003931935212  2.7858897170734077E-16
4926.635931935211  2.8154815728453856E-16
4928.267931935211  2.8127197597716686E-16
4929.899931935211  2.735179292827755E-16
4931.53193193521  2.651778795360007E-16
4933.16393193521  2.7147942262543587E-16
4934.795931935209  2.773291063597505E-16
4936.427931935209  2.7908445474608715E-16
4938.059931935209  2.8233008108152685E-16
4939.691931935208  2.881782442511905E-16
4941.323931935208  2.8759002095181324E-16
4942.955931935207  2.840507583727747E-16
