# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
5266.00   0.02325770   0.00682378
5268.00   0.01946102   0.00672086
5270.00   0.03449150   0.00681364
5272.00   0.02398518   0.00685460
5274.00   0.02514712   0.00683956
5276.00   0.04137128   0.00696289
5278.00   0.03054180   0.00692861
5280.00   0.03581889   0.00695325
5282.00   0.02665801   0.00680753
5284.00   0.03545061   0.00693737
5286.00   0.02768804   0.00698536
5288.00   0.04250855   0.00702970
5290.00   0.05042513   0.00703155
5292.00   0.04201414   0.00696317
5294.00   0.03602657   0.00691235
5296.00   0.02934737   0.00684674
5298.00   0.02589526   0.00692624
5300.00   0.01805503   0.00683733
5302.00   0.03229320   0.00693107
5304.00   0.03457336   0.00696537
5306.00   0.03548913   0.00699259
5308.00   0.03796578   0.00677344
5310.00   0.03096942   0.00685695
5312.00   0.04166401   0.00701417
5314.00   0.03953990   0.00696448
5316.00   0.03090536   0.00685203
5318.00   0.02723457   0.00696545
5320.00   0.03947880   0.00696976
5322.00   0.03462502   0.00697771
5324.00   0.04683195   0.00692154
5326.00   0.02695762   0.00684807
5328.00   0.03619896   0.00685846
5330.00   0.03302238   0.00684419
5332.00   0.02737796   0.00686411
5334.00   0.03828537   0.00702546
5336.00   0.05221545   0.00705544
5338.00   0.03823433   0.00705098
5340.00   0.06188254   0.00725165
5342.00   0.03349238   0.00718849
5344.00   0.03469685   0.00717561
5346.00   0.03497698   0.00718147
5348.00   0.03683962   0.00737957
5350.00   0.03766996   0.00741054
5352.00   0.04845152   0.00751808
5354.00   0.03452034   0.00766127
5356.00   0.03103887   0.00766228
5358.00   0.03349563   0.00766788
5360.00   0.03186697   0.00750490
5362.00   0.04410588   0.00740257
5364.00   0.03818381   0.00727918
5366.00   0.04531286   0.00725327
5368.00   0.03448829   0.00712738
5370.00   0.02466796   0.00710229
5372.00   0.04689770   0.00727304
5374.00   0.02650292   0.00724558
5376.00   0.03715522   0.00752737
5378.00   0.04373409   0.00746042
5380.00   0.00362918   0.00731351
5382.00   0.03612285   0.00735071
5384.00   0.02879812   0.00729812
5386.00   0.03951241   0.00731342
5388.00   0.05100949   0.00742954
5390.00   0.03778209   0.00753296
5392.00   0.03746596   0.00770350
5394.00   0.03581703   0.00775270
5396.00   0.02300174   0.00762405
5398.00   0.02605782   0.00767055
5400.00   0.04594430   0.00770549
5402.00   0.03760053   0.00777818
5404.00   0.04497945   0.00787940
5406.00   0.03884051   0.00786740
5408.00   0.03743028   0.00791174
5410.00   0.04167413   0.00800189
5412.00   0.02979404   0.00816606
5414.00   0.02954510   0.00832917
5416.00   0.02815670   0.00854350
5418.00   0.04238609   0.00885581
5420.00   0.03355490   0.00883502
5422.00   0.03418992   0.00898631
5424.00   0.03279511   0.00887623
5426.00   0.03926435   0.00890822
5428.00   0.02831505   0.00882583
5430.00   0.04631040   0.00890475
5432.00   0.03103149   0.00894889
5434.00   0.03633285   0.00894465
5436.00   0.04754637   0.00906607
5438.00   0.04133481   0.00918811
5440.00   0.04993658   0.00932500
5442.00   0.04337304   0.00930116
5444.00   0.03785531   0.00950181
5446.00   0.03359417   0.00950501
5448.00   0.02979971   0.00951736
5450.00   0.03113866   0.00965483
5452.00   0.03031193   0.00975776
5454.00   0.04208672   0.00974320
5456.00   0.05182749   0.01016659
5458.00   0.04722738   0.01242801
5460.00   0.06532995   0.01574119
5462.00   0.02344761   0.01681020
5464.00   0.01974205   0.01546738
5466.00   0.04031315   0.01407543
5468.00   0.04329056   0.01287199
5470.00   0.02299169   0.01183592
5472.00   0.02558871   0.01091768
5474.00   0.03563668   0.01041571
5476.00   0.02906504   0.01008924
5478.00   0.01962514   0.00988158
5480.00   0.04886044   0.01019915
5482.00   0.04339924   0.01049432
5484.00   0.03409703   0.01061092
5486.00   0.03965430   0.01043902
5488.00   0.05129374   0.01037252
5490.00   0.05430935   0.01017175
5492.00   0.04591432   0.00997424
5494.00   0.03050302   0.00975072
5496.00   0.03107595   0.00977755
5498.00   0.02766566   0.00965505
5500.00   0.03289917   0.00957058
5502.00   0.04258198   0.00946558
5504.00   0.02281078   0.00944921
5506.00   0.04256813   0.00955429
5508.00   0.02669781   0.00952755
5510.00   0.03470250   0.00948338
5512.00   0.02474842   0.00960469
5514.00   0.03767896   0.00981838
5516.00   0.02213453   0.00969772
5518.00   0.03680406   0.00986904
5520.00   0.02718430   0.01012835
5522.00   0.04918660   0.01022517
5524.00   0.02288127   0.00984528
5526.00   0.02755119   0.00978210
5528.00   0.04388007   0.00989287
5530.00   0.01665591   0.00948464
5532.00   0.02284984   0.00948710
5534.00   0.03729720   0.00955685
5536.00   0.01305986   0.00928308
5538.00   0.03008208   0.00940185
5540.00   0.02150415   0.00933046
5542.00   0.03682382   0.00954487
5544.00   0.03568760   0.00949726
5546.00   0.02925858   0.00954851
5548.00   0.02583834   0.00951413
5550.00   0.03446282   0.00954321
5552.00   0.02656741   0.00947886
5554.00   0.03877600   0.00946998
5556.00   0.03249198   0.00938800
5558.00   0.02560284   0.00951935
5560.00   0.02404638   0.00953168
5562.00   0.01718409   0.00934203
5564.00   0.01892455   0.00945628
5566.00   0.02323332   0.00939222
5568.00   0.03968266   0.00946996
5570.00   0.02960406   0.00947461
5572.00   0.03161478   0.00963687
5574.00   0.03950723   0.01102392
5576.00   0.04106120   0.01386562
5578.00   0.05360560   0.01512888
5580.00   0.01525140   0.01394615
5582.00   0.04443669   0.01282252
5584.00   0.02127836   0.01194663
5586.00   0.05247771   0.01138676
5588.00   0.01947568   0.01071440
5590.00   0.01779245   0.01433900
5592.00   0.02557004   0.01424165
5594.00   0.02771682   0.01414167
5596.00   0.02862718   0.01397064
5598.00   0.02530008   0.01369455
5600.00   0.02340810   0.01360474
5602.00   0.02971412   0.01375536
5604.00   0.03794359   0.01377442
5606.00   0.03607995   0.01362397
5608.00   0.03075123   0.01357778
5610.00   0.03679488   0.01359112
5612.00   0.01881622   0.01332260
5614.00   0.02180230   0.01324151
5616.00   0.02679359   0.01324473
5618.00   0.02735602   0.01324120
5620.00   0.03124453   0.01310914
5622.00   0.03430484   0.01300313
5624.00   0.03087717   0.01296347
5626.00   0.03775078   0.01297779
5628.00   0.04219196   0.01285178
5630.00   0.03690541   0.01278329
5632.00   0.03137009   0.01278795
5634.00   0.03211212   0.01277934
5636.00   0.02715320   0.01266003
5638.00   0.02664942   0.01268285
5640.00   0.03223016   0.01275626
5642.00   0.02945376   0.01289329
5644.00   0.02399445   0.01293580
5646.00   0.01619755   0.01294472
5648.00   0.00099044   0.01305075
5650.00   0.01152538   0.01310755
5652.00   0.02949293   0.01317202
5654.00   0.03825872   0.01330795
5656.00   0.03823787   0.01345744
5658.00   0.02996168   0.01353039
5660.00   0.02626998   0.01367102
5662.00   0.03233322   0.01391042
5664.00   0.02926811   0.01405090
5666.00   0.02025960   0.01407742
5668.00   0.01861314   0.01433171
5670.00   0.04161807   0.01490228
5672.00   0.03979416   0.01514637
5674.00   0.03227056   0.01531590
5676.00   0.03472407   0.01562421
5678.00   0.04211189   0.01586539
5680.00   0.03237709   0.01606475
5682.00   0.02421598   0.01650129
5684.00   0.02336187   0.01700259
5686.00   0.02465287   0.01725565
5688.00   0.03098154   0.01720659
5690.00   0.02203055   0.01673872
5692.00   0.02653618   0.01610236
5694.00   0.03377568   0.01526985
5696.00   0.02255899   0.01433129
5698.00   0.02518379   0.01366277
5700.00   0.01483419   0.01314515
5702.00   0.00606066   0.01284702
5704.00   0.01352363   0.01275396
5706.00   0.01912357   0.01237434
#5708.00   0.09481695   0.01299864
#5710.00   0.08894230   0.01277439
5712.00   0.02349387   0.01191020
5714.00   0.01416047   0.01168282
5716.00   0.01783782   0.01157685
5718.00   0.02981704   0.01154891
5720.00   0.02941277   0.01141041
5722.00   0.02432517   0.01121911
5724.00   0.01885371   0.01099918
5726.00   0.02066426   0.01090347
5728.00   0.01902254   0.01078555
5730.00   0.02296822   0.01073195
5732.00   0.02478366   0.01067123
5734.00   0.01993528   0.01060725
5736.00   0.02292174   0.01049053
5738.00   0.02707567   0.01048737
5740.00   0.03226915   0.01059478
5742.00   0.03373731   0.01066899
5744.00   0.02997265   0.01058320
5746.00   0.02201355   0.01047031
5748.00   0.02328813   0.01049641
5750.00   0.02723535   0.01058000
5752.00   0.02939691   0.01066548
5754.00   0.02826542   0.01070239
5756.00   0.02639177   0.01086509
5758.00   0.02930961   0.01110514
5760.00   0.02507711   0.01135706
5762.00   0.02454608   0.01162445
5764.00   0.03581459   0.01192546
5766.00   0.04109299   0.01247948
5768.00   0.03956139   0.01282034
5770.00   0.03170700   0.01283193
5772.00   0.02944619   0.01265489
5774.00   0.03560562   0.01240913
5776.00   0.02090388   0.01181627
5778.00   0.02071404   0.01147337
5780.00   0.02709875   0.01139506
5782.00   0.03086860   0.01155351
5784.00   0.02199125   0.01174082
5786.00   0.02415402   0.01214436
5788.00   0.03374681   0.01258188
5790.00   0.04116250   0.01289990
5792.00   0.03486653   0.01291727
5794.00   0.00901895   0.01266145
5796.00   0.01079853   0.01219064
5798.00   0.01651792   0.01162874
5800.00   0.02509885   0.01130325
5802.00   0.03722015   0.01116379
5804.00   0.02420851   0.01111935
5806.00   0.00299001   0.01107629
5808.00   0.00476822   0.01105374
5810.00   0.02300472   0.01105151
5812.00   0.02861471   0.01106810
5814.00   0.01725078   0.01104121
5816.00   0.01781449   0.01103715
5818.00   0.02304213   0.01108530
5820.00   0.03035374   0.01118228
5822.00   0.03232865   0.01111608
5824.00   0.02831543   0.01124253
5826.00   0.03140004   0.01137422
5828.00   0.02974246   0.01141735
5830.00   0.02769386   0.01138046
5832.00   0.03560185   0.01148082
5834.00   0.03250306   0.01152280
5836.00   0.02787226   0.01154412
5838.00   0.02526539   0.01160054
5840.00   0.02422572   0.01164672
5842.00   0.02403617   0.01166605
5844.00   0.02683581   0.01177730
5846.00   0.01921554   0.01190354
5848.00   0.01526888   0.01189255
5850.00   0.02235777   0.01192946
5852.00   0.04273155   0.01214452
5854.00   0.04094527   0.01217322
5856.00   0.02761640   0.01214067
5858.00   0.02086732   0.01220402
5860.00   0.01700587   0.01230918
5862.00   0.00750660   0.01232228
5864.00   0.01145760   0.01243818
5866.00   0.01848719   0.01257458
5868.00   0.02686010   0.01266897
5870.00   0.03435224   0.01270953
5872.00   0.03089034   0.01265838
5874.00   0.02540582   0.01259494
5876.00   0.02120389   0.01274232
5878.00   0.01095269   0.01319899
5880.00   0.00589411   0.01406923
5882.00   0.01776986   0.01569021
5884.00   0.02040335   0.01809247
5886.00   0.00620444   0.02098650
5888.00   0.00099527   0.02382697
5890.00   0.02644426   0.02579616
5892.00   0.02715841   0.02703299
5894.00   0.01308524   0.02736495
5896.00   -0.00130244   0.02631108
5898.00   0.01676412   0.02359493
5900.00   0.02613082   0.02079550
5902.00   0.01514748   0.01788677
5904.00   0.00787488   0.01488117
5906.00   0.01437555   0.01256442
5908.00   0.01880938   0.01212083
5910.00   0.02013700   0.01211807
5912.00   0.02007142   0.01210804
5914.00   0.02411442   0.01214233
5916.00   0.01951236   0.01221906
5918.00   0.02692556   0.01229245
5920.00   0.02824200   0.01230344
5922.00   0.02588021   0.01232395
5924.00   0.02558410   0.01236738
5926.00   0.02054284   0.01238598
5928.00   0.01772666   0.01252042
5930.00   0.01707451   0.01256619
5932.00   0.01170870   0.01258171
5934.00   0.01276169   0.01257025
5936.00   0.02590421   0.01249165
5938.00   0.02646453   0.01224509
5940.00   0.01565512   0.01199751
5942.00   0.00770327   0.01180282
5944.00   0.01081075   0.01169631
5946.00   0.02221209   0.01167962
5948.00   0.01683679   0.01166513
5950.00   0.02130229   0.01171009
5952.00   0.02087891   0.01174780
5954.00   0.01103972   0.01173309
5956.00   0.01127324   0.01176927
5958.00   0.00845189   0.01172649
5960.00   0.01310364   0.01163034
5962.00   0.01815270   0.01155526
5964.00   0.01367210   0.01154785
5966.00   0.00979132   0.01147898
5968.00   0.01273358   0.01143238
5970.00   0.01294769   0.01142538
5972.00   0.01401449   0.01145095
5974.00   0.02534664   0.01153037
5976.00   0.03202918   0.01149466
5978.00   0.02387601   0.01143959
5980.00   0.02132904   0.01139004
5982.00   0.01888645   0.01132315
5984.00   0.01483736   0.01129339
5986.00   0.01852353   0.01132039
5988.00   0.03149146   0.01137567
5990.00   0.02861178   0.01130557
5992.00   0.01776998   0.01114754
5994.00   0.02523149   0.01122023
5996.00   0.02040547   0.01123684
5998.00   0.02115278   0.01118891
6000.00   0.02194953   0.01111284
6002.00   0.02684250   0.01111107
6004.00   0.03051161   0.01111080
6006.00   0.02353594   0.01102340
6008.00   0.01590781   0.01094066
6010.00   0.01616394   0.01089286
6012.00   0.01762574   0.01078840
6014.00   0.01420688   0.01071716
6016.00   0.02014726   0.01073625
6018.00   0.02167226   0.01072514
6020.00   0.02368325   0.01074087
6022.00   0.03136071   0.01079887
6024.00   0.03218945   0.01072161
6026.00   0.02757213   0.01061823
6028.00   0.02472198   0.01061738
6030.00   0.03015806   0.01065865
6032.00   0.02441603   0.01052101
6034.00   0.02540976   0.01051626
6036.00   0.02372003   0.01048336
6038.00   0.01912059   0.01046156
6040.00   0.01575615   0.01043399
6042.00   0.02752641   0.01036380
6044.00   0.03076210   0.01034745
6046.00   0.02854502   0.01037276
6048.00   0.03402701   0.01046200
6050.00   0.03440438   0.01045196
6052.00   0.03980547   0.01041622
6054.00   0.03477490   0.01034649
6056.00   0.03315746   0.01032315
6058.00   0.03612592   0.01029358
6060.00   0.03345338   0.01020755
6062.00   0.02150929   0.01009906
6064.00   0.02097321   0.01007158
6066.00   0.02612027   0.01003134
6068.00   0.03072780   0.01005727
6070.00   0.03719013   0.01011529
6072.00   0.03725527   0.01005186
6074.00   0.03380090   0.01004847
6076.00   0.03079486   0.01004688
6078.00   0.03106173   0.01004004
6080.00   0.02992395   0.01005852
6082.00   0.02525455   0.01009047
6084.00   0.02725493   0.01009398
6086.00   0.03388546   0.01011016
6088.00   0.03729365   0.01013121
6090.00   0.03476414   0.01016675
6092.00   0.03688991   0.01020652
6094.00   0.03258558   0.01027706
6096.00   0.03099958   0.01037990
6098.00   0.03829190   0.01051943
6100.00   0.04036018   0.01063473
6102.00   0.03153415   0.01080953
6104.00   0.02793885   0.01109705
6106.00   0.02742899   0.01140932
#6108.00   0.01551326   0.01173568
#6110.00   -0.00053088   0.01237817
#6112.00   0.00201420   0.01253017
#6114.00   0.01283934   0.01247356
#6116.00   0.01874374   0.01244184
#6118.00   0.02036003   0.01238014
6120.00   0.03079337   0.01171891
6122.00   0.03181107   0.01125198
6124.00   0.02708796   0.01085806
6126.00   0.02112119   0.01054647
6128.00   0.02572740   0.01040438
6130.00   0.03223768   0.01042280
6132.00   0.03921510   0.01046354
6134.00   0.03464525   0.01040069
6136.00   0.03270699   0.01029012
6138.00   0.03725086   0.01028530
6140.00   0.03051231   0.01027677
6142.00   0.02798822   0.01030618
6144.00   0.02875611   0.01035996
6146.00   0.02848242   0.01037308
6148.00   0.02256573   0.01032097
6150.00   0.02673270   0.01042864
6152.00   0.02916371   0.01059441
6154.00   0.02711440   0.01076420
6156.00   0.02518562   0.01091008
6158.00   0.03124678   0.01105503
6160.00   0.02948919   0.01106812
6162.00   0.02716801   0.01090537
6164.00   0.03012715   0.01065708
6166.00   0.03256805   0.01038321
6168.00   0.03102525   0.01004191
6170.00   0.02655046   0.00971966
6172.00   0.02327716   0.00950960
6174.00   0.02220192   0.00940220
6176.00   0.02434368   0.00936380
6178.00   0.02274775   0.00933074
6180.00   0.02686459   0.00935285
6182.00   0.02784842   0.00936415
6184.00   0.02657271   0.00934618
6186.00   0.02831350   0.00935094
6188.00   0.02761008   0.00934208
6190.00   0.02381574   0.00930079
6192.00   0.02187600   0.00923556
6194.00   0.02817798   0.00924564
6196.00   0.03107704   0.00930324
6198.00   0.03514642   0.00935763
6200.00   0.03487630   0.00935922
6202.00   0.03207198   0.00934476
6204.00   0.02651726   0.00934709
6206.00   0.02599526   0.00941120
6208.00   0.01968576   0.00943697
6210.00   0.02016801   0.00949544
6212.00   0.02530952   0.00947953
6214.00   0.02792183   0.00943273
6216.00   0.02522563   0.00930625
6218.00   0.01916469   0.00916820
6220.00   0.02460728   0.00917408
6222.00   0.03620416   0.00918816
6224.00   0.02879800   0.00902055
6226.00   0.02165063   0.00902705
6228.00   0.02656715   0.00911909
6230.00   0.02584572   0.00920387
6232.00   0.02247293   0.00930790
6234.00   0.02247285   0.00948678
6236.00   0.02203421   0.00967407
6238.00   0.02694417   0.00978475
6240.00   0.03480985   0.00979615
6242.00   0.03684972   0.00972650
6244.00   0.02316387   0.00949923
6246.00   0.01674062   0.00925341
6248.00   0.01922205   0.00906710
6250.00   0.02594112   0.00904377
6252.00   0.02474400   0.00914139
6254.00   0.01500147   0.00924395
6256.00   0.02202024   0.00940303
6258.00   0.03154107   0.00954740
6260.00   0.03147399   0.00960360
6262.00   0.02148342   0.00948270
6264.00   0.02981006   0.00934658
6266.00   0.02763342   0.00911470
6268.00   0.02542868   0.00896964
6270.00   0.02751064   0.00898520
6272.00   0.03310140   0.00902758
6274.00   0.02934815   0.00902113
6276.00   0.02520554   0.00898311
6278.00   0.02329705   0.00894988
6280.00   0.03002965   0.00898662
6282.00   0.03524857   0.00904722
6284.00   0.03217466   0.00901737
6286.00   0.02737783   0.00899405
6288.00   0.02577103   0.00903005
6290.00   0.02888226   0.00908218
6292.00   0.03123235   0.00914284
6294.00   0.02910506   0.00951147
6296.00   0.02563310   0.01023697
6298.00   0.02774287   0.01098688
6300.00   0.02972064   0.01139677
6302.00   0.02984813   0.01158012
6304.00   0.02509474   0.01144304
6306.00   0.02771562   0.01094632
6308.00   0.03114404   0.01017313
6310.00   0.02929082   0.00955468
6312.00   0.02121240   0.00914945
6314.00   0.02769065   0.00895053
6316.00   0.03587217   0.00878503
6318.00   0.03415195   0.00866233
6320.00   0.02261265   0.00856249
6322.00   0.02408785   0.00850043
6324.00   0.02774349   0.00857835
6326.00   0.02542529   0.00863777
6328.00   0.02130716   0.00860887
6330.00   0.02851146   0.00862887
6332.00   0.02978727   0.00865122
6334.00   0.03329970   0.00861611
6336.00   0.03749245   0.00854258
6338.00   0.02840318   0.00839205
6340.00   0.02945483   0.00835709
6342.00   0.03358430   0.00838271
6344.00   0.03271414   0.00837150
6346.00   0.02839475   0.00829826
6348.00   0.03112788   0.00825198
6350.00   0.03200370   0.00821871
6352.00   0.03502412   0.00826679
6354.00   0.03889800   0.00838449
6356.00   0.03415831   0.00842865
6358.00   0.02643943   0.00850704
6360.00   0.02928060   0.00872826
6362.00   0.03360590   0.00890903
6364.00   0.03712336   0.00897255
6366.00   0.03823090   0.00893794
6368.00   0.03329653   0.00878808
6370.00   0.03291112   0.00848624
6372.00   0.03227857   0.00824040
6374.00   0.03063361   0.00811344
6376.00   0.03123929   0.00810546
6378.00   0.02906846   0.00809791
6380.00   0.02890029   0.00822917
6382.00   0.03119037   0.00835964
6384.00   0.03332752   0.00833074
6386.00   0.03410589   0.00812424
6388.00   0.03585273   0.00801921
6390.00   0.03403879   0.00799627
6392.00   0.02705499   0.00793809
6394.00   0.02150293   0.00784888
6396.00   0.02690651   0.00784895
6398.00   0.02649256   0.00789065
6400.00   0.02827545   0.00799249
6402.00   0.02929481   0.00806552
6404.00   0.02996077   0.00805674
6406.00   0.03302012   0.00799235
6408.00   0.02963309   0.00793753
6410.00   0.02884041   0.00790463
6412.00   0.03019812   0.00788896
6414.00   0.03891852   0.00795669
6416.00   0.03948703   0.00798375
6418.00   0.03767699   0.00794390
6420.00   0.03158959   0.00783188
6422.00   0.03270282   0.00776865
6424.00   0.03677102   0.00772906
6426.00   0.03692964   0.00770438
6428.00   0.03174401   0.00763409
6430.00   0.02983806   0.00759983
6432.00   0.02792590   0.00756327
6434.00   0.02448596   0.00750689
6436.00   0.03478664   0.00758403
6438.00   0.03529957   0.00756631
6440.00   0.03044514   0.00754406
6442.00   0.03323779   0.00761431
6444.00   0.03821737   0.00760005
6446.00   0.03226106   0.00759585
6448.00   0.02807710   0.00757890
6450.00   0.03112390   0.00757149
6452.00   0.03245932   0.00760918
6454.00   0.03794532   0.00767043
6456.00   0.03581339   0.00766686
6458.00   0.02911717   0.00763160
6460.00   0.02869667   0.00764577
6462.00   0.03607301   0.00777514
6464.00   0.03764743   0.00781736
6466.00   0.03920059   0.00785308
6468.00   0.03708023   0.00786750
6470.00   0.03398232   0.00779312
6472.00   0.03454903   0.00767130
6474.00   0.03635794   0.00751536
6476.00   0.03456195   0.00738903
6478.00   0.03147212   0.00730679
6480.00   0.02734390   0.00727479
6482.00   0.02748526   0.00730528
6484.00   0.03021022   0.00730037
6486.00   0.03444973   0.00730198
6488.00   0.04087612   0.00738497
6490.00   0.04486579   0.00748159
6492.00   0.04571603   0.00754208
6494.00   0.04007458   0.00765755
6496.00   0.03706447   0.00781127
6498.00   0.03369470   0.00789903
6500.00   0.03053770   0.00792912
6502.00   0.03156875   0.00796932
6504.00   0.03755154   0.00797055
6506.00   0.03872389   0.00785601
6508.00   0.03639898   0.00767391
6510.00   0.03606853   0.00755997
6512.00   0.03725423   0.00744103
6514.00   0.03758787   0.00726177
6516.00   0.03264939   0.00713623
6518.00   0.03006229   0.00715771
6520.00   0.03329398   0.00723924
6522.00   0.04117827   0.00735084
6524.00   0.04138357   0.00739191
6526.00   0.03826015   0.00746110
6528.00   0.03267710   0.00755762
6530.00   0.03307673   0.00764084
6532.00   0.04118094   0.00769752
6534.00   0.03984439   0.00764534
6536.00   0.02926878   0.00750376
6538.00   0.02603675   0.00740177
6540.00   0.03371877   0.00739143
6542.00   0.03467377   0.00740424
6544.00   0.03159903   0.00736802
6546.00   0.03134677   0.00732964
6548.00   0.03869032   0.00738828
6550.00   0.04220646   0.00750976
6552.00   0.03683353   0.00750671
6554.00   0.03304876   0.00747162
6556.00   0.03028243   0.00747149
6558.00   0.03169747   0.00762540
6560.00   0.03344771   0.00776293
6562.00   0.03521349   0.00773590
6564.00   0.03708695   0.00777030
6566.00   0.03806759   0.00777802
6568.00   0.03570035   0.00759480
6570.00   0.03629932   0.00740684
6572.00   0.03493341   0.00733244
6574.00   0.03527043   0.00739732
6576.00   0.03983714   0.00749428
6578.00   0.03418894   0.00742954
6580.00   0.03019663   0.00739821
6582.00   0.02666186   0.00731987
6584.00   0.02501089   0.00724784
6586.00   0.02437664   0.00719283
6588.00   0.02828640   0.00718302
6590.00   0.03239327   0.00715304
6592.00   0.03097578   0.00716149
6594.00   0.03215231   0.00718427
6596.00   0.03502138   0.00723288
6598.00   0.03094155   0.00722013
6600.00   0.02129783   0.00716753
6602.00   0.02783632   0.00725395
6604.00   0.03825143   0.00735848
6606.00   0.03164900   0.00724874
6608.00   0.02764304   0.00717251
6610.00   0.02942847   0.00706204
6612.00   0.03387603   0.00701052
6614.00   0.03357175   0.00702702
6616.00   0.03073768   0.00699936
6618.00   0.03106975   0.00698574
6620.00   0.02888197   0.00698951
6622.00   0.02902771   0.00701338
6624.00   0.03540853   0.00708741
6626.00   0.03040198   0.00705437
6628.00   0.02641853   0.00702693
6630.00   0.03332682   0.00710675
6632.00   0.03857168   0.00715973
6634.00   0.03674166   0.00708357
6636.00   0.03212045   0.00704869
6638.00   0.03433714   0.00710876
6640.00   0.03330887   0.00707958
6642.00   0.02989184   0.00698467
6644.00   0.02292704   0.00688262
6646.00   0.02408399   0.00687802
6648.00   0.02949471   0.00693837
6650.00   0.03354392   0.00694218
6652.00   0.03468460   0.00691054
6654.00   0.03315587   0.00691205
6656.00   0.02974187   0.00691393
6658.00   0.02980720   0.00692884
6660.00   0.03068702   0.00693148
6662.00   0.03102495   0.00694068
6664.00   0.03322132   0.00696627
6666.00   0.03143108   0.00699823
6668.00   0.03067557   0.00697447
6670.00   0.02869452   0.00691768
6672.00   0.02993110   0.00691036
6674.00   0.03038307   0.00698324
6676.00   0.02924873   0.00698663
6678.00   0.02935836   0.00698850
6680.00   0.03361960   0.00700472
6682.00   0.03538530   0.00699105
6684.00   0.03581205   0.00698033
6686.00   0.03300706   0.00692428
6688.00   0.03271291   0.00685227
6690.00   0.03440868   0.00682821
6692.00   0.03491765   0.00685570
6694.00   0.03184274   0.00683741
6696.00   0.02890975   0.00682899
6698.00   0.03005513   0.00684003
6700.00   0.03091192   0.00687600
6702.00   0.03367241   0.00699612
6704.00   0.03665966   0.00724709
6706.00   0.03653796   0.00739011
6708.00   0.03197957   0.00740033
6710.00   0.02853471   0.00737727
6712.00   0.02741767   0.00734163
6714.00   0.03099035   0.00724234
6716.00   0.03298146   0.00710304
6718.00   0.03503459   0.00701717
6720.00   0.04132311   0.00704751
6722.00   0.03879723   0.00702391
6724.00   0.02920630   0.00689649
6726.00   0.02581369   0.00685202
6728.00   0.02753955   0.00686349
6730.00   0.02498322   0.00684929
6732.00   0.02888535   0.00679620
6734.00   0.03526277   0.00686854
6736.00   0.03399893   0.00692229
6738.00   0.03157672   0.00694155
6740.00   0.03431980   0.00695972
6742.00   0.04208410   0.00708468
6744.00   0.04338769   0.00725110
6746.00   0.05237558   0.00744211
6748.00   0.05978979   0.00752488
6750.00   0.05499756   0.00743717
6752.00   0.04463443   0.00719886
6754.00   0.03693977   0.00698134
6756.00   0.04617482   0.00727123
6758.00   0.09193816   0.00848264
6760.00   0.16725981   0.01035135
6762.00   0.25541392   0.01130350
6764.00   0.29196382   0.01139109
6766.00   0.26374236   0.01072659
6768.00   0.17895778   0.00942370
6770.00   0.08478258   0.00780783
6772.00   0.03609107   0.00686093
6774.00   0.03151254   0.00664222
6776.00   0.04047614   0.00676266
6778.00   0.04341243   0.00699640
6780.00   0.05728995   0.00760252
6782.00   0.08488028   0.00831980
6784.00   0.10788608   0.00870065
6786.00   0.11343700   0.00862206
6788.00   0.09596622   0.00822211
6790.00   0.06726312   0.00755388
6792.00   0.03763614   0.00689954
6794.00   0.02147040   0.00653628
6796.00   0.02248201   0.00647548
6798.00   0.03097717   0.00658710
6800.00   0.03488149   0.00664274
6802.00   0.03016947   0.00662990
6804.00   0.03029826   0.00662669
6806.00   0.03268153   0.00659918
6808.00   0.02726368   0.00659497
6810.00   0.02414674   0.00653311
6812.00   0.02571232   0.00653140
6814.00   0.02520595   0.00655785
6816.00   0.02659923   0.00660100
6818.00   0.02529410   0.00662437
6820.00   0.02521977   0.00662462
6822.00   0.02783974   0.00672761
6824.00   0.03002394   0.00693583
6826.00   0.03085753   0.00717063
6828.00   0.03065324   0.00740290
6830.00   0.03268076   0.00769047
6832.00   0.03243290   0.00779518
6834.00   0.02952326   0.00768232
6836.00   0.02829986   0.00748369
6838.00   0.02713276   0.00726108
6840.00   0.02759553   0.00706351
6842.00   0.03021141   0.00689873
6844.00   0.02655626   0.00674651
6846.00   0.02815453   0.00665386
6848.00   0.03003390   0.00657932
6850.00   0.02829154   0.00651462
6852.00   0.02860119   0.00652022
6854.00   0.03145258   0.00654145
6856.00   0.03330268   0.00658064
6858.00   0.02852045   0.00668860
#6860.00   0.02414961   0.00700940
#6862.00   0.02231826   0.00742540
#6864.00   0.01255462   0.00788567
#6866.00   0.02236149   0.00869010
6868.00   0.02731348   0.00918163
6870.00   0.02972212   0.00888512
6872.00   0.02910957   0.00806473
6874.00   0.02755579   0.00733519
6876.00   0.02690580   0.00700245
6878.00   0.03154229   0.00685982
6880.00   0.03124135   0.00674617
6882.00   0.02652610   0.00674942
6884.00   0.02821719   0.00696447
6886.00   0.02578220   0.00717226
6888.00   0.02572569   0.00721320
6890.00   0.02301575   0.00711887
6892.00   0.01893298   0.00701708
6894.00   0.02039177   0.00698574
6896.00   0.02637143   0.00697873
6898.00   0.02770990   0.00691583
6900.00   0.02433014   0.00686209
6902.00   0.01890796   0.00677025
