# File created by shivutils (I.Shivvers)
# wl(A)   flm(10^-15 erg/s/cm2/AA)    er(optional)
5264.00   0.63149434   0.01412991
5266.00   0.65176117   0.01404745
5268.00   0.66042531   0.01406225
5270.00   0.63898557   0.01398881
5272.00   0.64439583   0.01411502
5274.00   0.64220738   0.01422808
5276.00   0.65370589   0.01429511
5278.00   0.65343887   0.01430722
5280.00   0.64827710   0.01419472
5282.00   0.66653544   0.01422409
5284.00   0.64496857   0.01425812
5286.00   0.65861231   0.01431704
5288.00   0.65154636   0.01430263
5290.00   0.64309853   0.01433078
5292.00   0.65809643   0.01440250
5294.00   0.65501070   0.01427956
5296.00   0.65895730   0.01424338
5298.00   0.64202887   0.01419602
5300.00   0.63420236   0.01410153
5302.00   0.66394311   0.01428478
5304.00   0.65711939   0.01425505
5306.00   0.66586345   0.01432696
5308.00   0.67928147   0.01429956
5310.00   0.65013772   0.01430732
5312.00   0.68095315   0.01439120
5314.00   0.67582393   0.01440453
5316.00   0.66580731   0.01430144
5318.00   0.70955163   0.01441581
5320.00   0.67984694   0.01429719
5322.00   0.69775707   0.01425355
5324.00   0.70500135   0.01423859
5326.00   0.68715453   0.01413157
5328.00   0.71251911   0.01417442
5330.00   0.71718025   0.01419516
5332.00   0.69754261   0.01430187
5334.00   0.71103078   0.01439277
5336.00   0.72817385   0.01446595
5338.00   0.73902804   0.01454348
5340.00   0.73673517   0.01455468
5342.00   0.74655223   0.01457706
5344.00   0.75631660   0.01468271
5346.00   0.70389408   0.01459559
5348.00   0.75766367   0.01491317
5350.00   0.74909097   0.01490242
5352.00   0.70726103   0.01471251
5354.00   0.75048465   0.01502262
5356.00   0.77494854   0.01516274
5358.00   0.77217400   0.01511832
5360.00   0.77537447   0.01497169
5362.00   0.72284544   0.01469543
5364.00   0.77152842   0.01474440
5366.00   0.78250641   0.01469231
5368.00   0.79293489   0.01472243
5370.00   0.85153234   0.01494605
5372.00   0.81328326   0.01490088
5374.00   0.79466277   0.01501750
5376.00   0.81326729   0.01511279
5378.00   0.83674490   0.01522627
5380.00   0.79789913   0.01510228
5382.00   0.82591271   0.01516845
5384.00   0.80060595   0.01515728
5386.00   0.79988152   0.01520092
5388.00   0.80549639   0.01524757
5390.00   0.81347609   0.01544327
5392.00   0.82824242   0.01564273
5394.00   0.83640420   0.01555503
5396.00   0.84963673   0.01559372
5398.00   0.82160383   0.01557596
5400.00   0.86094797   0.01584370
5402.00   0.86800069   0.01590544
5404.00   0.87893701   0.01596930
5406.00   0.85157466   0.01593870
5408.00   0.86659354   0.01607617
5410.00   0.88791907   0.01625437
5412.00   0.87855089   0.01638111
5414.00   0.84884471   0.01654132
5416.00   0.87712729   0.01681511
5418.00   0.87591273   0.01689546
5420.00   0.84652156   0.01696399
5422.00   0.87402016   0.01711039
5424.00   0.84824508   0.01711801
5426.00   0.87620020   0.01717876
5428.00   0.85738128   0.01716418
5430.00   0.86333752   0.01726533
5432.00   0.90883237   0.01743107
5434.00   0.89768511   0.01747595
5436.00   0.90395671   0.01771726
5438.00   0.91346306   0.01783497
5440.00   0.88725233   0.01785661
5442.00   0.86470634   0.01789853
5444.00   0.92359096   0.01816585
5446.00   0.88353974   0.01808172
5448.00   0.88535303   0.01820446
5450.00   0.84035641   0.01821944
5452.00   0.90019506   0.01841716
5454.00   0.89613175   0.01834634
5456.00   0.88126659   0.01879686
5458.00   0.89134055   0.02123333
5460.00   0.91836542   0.02371318
5462.00   0.91939557   0.02382623
5464.00   0.90083957   0.02211082
5466.00   0.88918048   0.02104253
5468.00   0.92290056   0.02031369
5470.00   0.90854770   0.01964323
5472.00   0.90123665   0.01908324
5474.00   0.90455633   0.01892907
5476.00   0.88684547   0.01871628
5478.00   0.89818823   0.01886388
5480.00   0.90406966   0.01915809
5482.00   0.91329658   0.01939456
5484.00   0.87721354   0.01924928
5486.00   0.87601161   0.01932563
5488.00   0.87783009   0.01903755
5490.00   0.89350104   0.01897472
5492.00   0.87442648   0.01889403
5494.00   0.88014871   0.01892542
5496.00   0.89198726   0.01892845
5498.00   0.89057517   0.01889070
5500.00   0.90620244   0.01911626
5502.00   0.90164655   0.01904209
5504.00   0.89132267   0.01897530
5506.00   0.92617798   0.01911150
5508.00   0.90498424   0.01892084
5510.00   0.88045532   0.01884886
5512.00   0.86395591   0.01895629
5514.00   0.90538502   0.01912381
5516.00   0.91231579   0.01921286
5518.00   0.88099158   0.01911746
5520.00   0.86876899   0.01919859
5522.00   0.83132285   0.01910751
5524.00   0.86261183   0.01905585
5526.00   0.82787776   0.01887774
5528.00   0.79490358   0.01864961
5530.00   0.83109134   0.01870203
5532.00   0.84083945   0.01873839
5534.00   0.81813878   0.01861753
5536.00   0.86042607   0.01883835
5538.00   0.83289057   0.01880498
5540.00   0.81824523   0.01874489
5542.00   0.84204960   0.01890920
5544.00   0.79578084   0.01870487
5546.00   0.85511810   0.01902250
5548.00   0.85768235   0.01896181
5550.00   0.79464561   0.01881557
5552.00   0.82373768   0.01884742
5554.00   0.82902521   0.01882325
5556.00   0.82798231   0.01879743
5558.00   0.85161096   0.01889168
5560.00   0.81820929   0.01883344
5562.00   0.77278733   0.01862939
5564.00   0.82838517   0.03306966
5566.00   0.81582683   0.03383638
5568.00   0.80181891   0.03450250
5570.00   0.83931512   0.03546241
5572.00   0.85777670   0.03683973
5574.00   0.83293337   0.03860802
5576.00   0.83867615   0.04062250
5578.00   0.86509532   0.04084538
5580.00   0.85405540   0.03987937
5582.00   0.82955909   0.03789414
5584.00   0.82373971   0.03501947
5586.00   0.82795072   0.03138366
5588.00   0.82097715   0.02884758
5590.00   0.83457756   0.02791865
5592.00   0.84886438   0.02782188
5594.00   0.84594512   0.02758502
5596.00   0.83420771   0.02742914
5598.00   0.83094406   0.02729654
5600.00   0.83621883   0.02715100
5602.00   0.85648102   0.02702438
5604.00   0.87831879   0.02682132
5606.00   0.87360197   0.02671938
5608.00   0.86241323   0.02659839
5610.00   0.87257737   0.02657755
5612.00   0.89617825   0.02687514
5614.00   0.86256719   0.02762996
5616.00   0.88304973   0.02787752
5618.00   0.90329736   0.02813561
5620.00   0.89749044   0.02740930
5622.00   0.88167810   0.02561996
5624.00   0.88758439   0.02526907
5626.00   0.86741352   0.02504997
5628.00   0.86058217   0.02490713
5630.00   0.85280806   0.02478202
5632.00   0.86044312   0.02460596
5634.00   0.88204283   0.02482084
5636.00   0.88800842   0.02569025
5638.00   0.87817985   0.02552905
5640.00   0.87353563   0.02456930
5642.00   0.88162321   0.02637090
5644.00   0.86552048   0.02678896
5646.00   0.84926957   0.02540808
5648.00   0.82935143   0.02366287
5650.00   0.81760788   0.02348192
5652.00   0.84288859   0.02341408
5654.00   0.85049152   0.02335096
5656.00   0.81959277   0.02317414
5658.00   0.78368902   0.02310704
5660.00   0.77486610   0.02333122
5662.00   0.78732586   0.02329043
5664.00   0.77470273   0.02304443
5666.00   0.78403789   0.02312309
5668.00   0.80152345   0.02342566
5670.00   0.79890913   0.02363328
5672.00   0.78335667   0.02376852
5674.00   0.73930043   0.02369208
5676.00   0.72909349   0.02383444
5678.00   0.76934552   0.02436423
5680.00   0.80164760   0.02483598
5682.00   0.76742905   0.02472902
5684.00   0.77415162   0.02504683
5686.00   0.79967541   0.02540492
5688.00   0.81637144   0.02550098
5690.00   0.79495257   0.02518882
5692.00   0.77438229   0.02468256
5694.00   0.77607924   0.02405366
5696.00   0.77552241   0.02336804
5698.00   0.76623672   0.02273202
5700.00   0.78586394   0.02231292
5702.00   0.77388281   0.02192399
5704.00   0.76415664   0.02163426
5706.00   0.76280969   0.02145547
5708.00   0.75932217   0.02133252
5710.00   0.74854499   0.02118823
5712.00   0.74095654   0.02103886
5714.00   0.74669051   0.02093678
5716.00   0.74776977   0.02080867
5718.00   0.73113722   0.02058565
5720.00   0.71459752   0.02037611
5722.00   0.73245114   0.02029071
5724.00   0.73783350   0.02019316
5726.00   0.72878724   0.02004665
5728.00   0.73697519   0.01993902
5730.00   0.74026722   0.01981426
5732.00   0.71686482   0.01962933
5734.00   0.70793027   0.01951560
5736.00   0.72903377   0.01953388
5738.00   0.73317307   0.01950493
5740.00   0.72258067   0.01943695
5742.00   0.71157604   0.01936742
5744.00   0.71192950   0.01932272
5746.00   0.71973968   0.01930848
5748.00   0.72118694   0.01931140
5750.00   0.71157569   0.01922825
5752.00   0.71467882   0.01925181
5754.00   0.71961635   0.01928481
5756.00   0.72030210   0.01929514
5758.00   0.71454114   0.01939168
5760.00   0.72058630   0.01956375
5762.00   0.71878785   0.01973052
5764.00   0.71676034   0.01998516
5766.00   0.72021097   0.02033984
5768.00   0.72112244   0.02058125
5770.00   0.71825933   0.02065509
5772.00   0.71169227   0.02056801
5774.00   0.70692843   0.02034969
5776.00   0.71630067   0.02004135
5778.00   0.72297859   0.01972280
5780.00   0.72378868   0.01949894
5782.00   0.72154403   0.01948512
5784.00   0.71510571   0.01964455
5786.00   0.71973443   0.01990856
5788.00   0.72633523   0.02026868
5790.00   0.73144549   0.02049575
5792.00   0.72285479   0.02050043
5794.00   0.71114010   0.02028760
5796.00   0.70604128   0.02003207
5798.00   0.71942109   0.01970037
5800.00   0.73164177   0.01944836
5802.00   0.73279899   0.01926374
5804.00   0.71439385   0.01911237
5806.00   0.72352433   0.01915864
5808.00   0.72258669   0.01912204
5810.00   0.72118443   0.01911896
5812.00   0.71520036   0.01910431
5814.00   0.71393102   0.01905934
5816.00   0.72010732   0.01910719
5818.00   0.72786826   0.01915378
5820.00   0.71943063   0.01913737
5822.00   0.71040374   0.01912101
5824.00   0.71631390   0.01915565
5826.00   0.71595353   0.01918279
5828.00   0.70564270   0.01916249
5830.00   0.69560385   0.01914426
5832.00   0.69252819   0.01915754
5834.00   0.68543202   0.01916037
5836.00   0.70277816   0.01923299
5838.00   0.69790006   0.01922028
5840.00   0.69041777   0.01920219
5842.00   0.69165063   0.01922907
5844.00   0.68161255   0.01922551
5846.00   0.67242688   0.01918982
5848.00   0.67480332   0.01924957
5850.00   0.68188381   0.01932782
5852.00   0.66870981   0.01929204
5854.00   0.66717726   0.01927078
5856.00   0.66217524   0.01930250
5858.00   0.64205295   0.01926223
5860.00   0.61976385   0.01923127
5862.00   0.62368858   0.01935849
5864.00   0.62736142   0.01949523
5866.00   0.62498730   0.01961987
5868.00   0.62169236   0.01967191
5870.00   0.61851853   0.01961678
5872.00   0.61981136   0.01948897
5874.00   0.61010814   0.01944078
5876.00   0.60199827   0.01943585
5878.00   0.59507936   0.01956022
5880.00   0.58502406   0.01998778
5882.00   0.57122523   0.02096301
5884.00   0.55070311   0.02275603
5886.00   0.55355608   0.02541886
5888.00   0.55552340   0.02808539
5890.00   0.53980875   0.03009626
5892.00   0.53908026   0.03124149
5894.00   0.57167441   0.03184375
5896.00   0.58503991   0.03080038
5898.00   0.55802649   0.02843709
5900.00   0.50749081   0.02563318
5902.00   0.52072239   0.02339562
5904.00   0.53460371   0.02097641
5906.00   0.55251461   0.01925088
5908.00   0.56103152   0.01854154
5910.00   0.54692334   0.01856314
5912.00   0.52129132   0.01854441
5914.00   0.52153248   0.01864563
5916.00   0.52899200   0.01870269
5918.00   0.53078061   0.01865947
5920.00   0.53144008   0.01861356
5922.00   0.53328174   0.01862405
5924.00   0.53778076   0.01859594
5926.00   0.54284924   0.01860835
5928.00   0.54423475   0.01871016
5930.00   0.54976141   0.01885718
5932.00   0.52360892   0.01877554
5934.00   0.51585811   0.01867108
5936.00   0.51750511   0.01855991
5938.00   0.51598138   0.01843173
5940.00   0.50883716   0.01822969
5942.00   0.51495248   0.01803390
5944.00   0.50768453   0.01789163
5946.00   0.51039928   0.01787777
5948.00   0.53254801   0.01797740
5950.00   0.52762431   0.01798861
5952.00   0.51477718   0.01799134
5954.00   0.50770801   0.01798265
5956.00   0.51227146   0.01795212
5958.00   0.52405596   0.01794110
5960.00   0.53113723   0.01788658
5962.00   0.53221226   0.01778915
5964.00   0.53388977   0.01770801
5966.00   0.53482199   0.01767827
5968.00   0.52985424   0.01769031
5970.00   0.52923566   0.01771063
5972.00   0.53735155   0.01772209
5974.00   0.54193503   0.01770968
5976.00   0.53907126   0.01767697
5978.00   0.54046780   0.01764657
5980.00   0.54303986   0.01764304
5982.00   0.54070401   0.01757935
5984.00   0.54203081   0.01752491
5986.00   0.54820710   0.01749852
5988.00   0.54265493   0.01744122
5990.00   0.55546016   0.01746575
5992.00   0.54384184   0.01744492
5994.00   0.53470534   0.01743063
5996.00   0.54928064   0.01745233
5998.00   0.54297739   0.01740391
6000.00   0.54717094   0.01741619
6002.00   0.54962659   0.01739289
6004.00   0.54469651   0.01736180
6006.00   0.54534638   0.01734118
6008.00   0.57811058   0.01738168
6010.00   0.57455838   0.01728673
6012.00   0.55396414   0.01714828
6014.00   0.54827815   0.01710252
6016.00   0.57969290   0.01720829
6018.00   0.58737582   0.01724645
6020.00   0.61198819   0.01728290
6022.00   0.61833960   0.01726688
6024.00   0.60809880   0.01728307
6026.00   0.61317921   0.01730123
6028.00   0.61429733   0.01725757
6030.00   0.60476047   0.01723427
6032.00   0.59265107   0.01720612
6034.00   0.58246917   0.01711996
6036.00   0.58712751   0.01703292
6038.00   0.59166187   0.01702981
6040.00   0.60135180   0.01705289
6042.00   0.60569769   0.01706143
6044.00   0.60108727   0.01703747
6046.00   0.58328795   0.01698826
6048.00   0.59885514   0.01704342
6050.00   0.61733532   0.01708688
6052.00   0.62152678   0.01707160
6054.00   0.61341220   0.01701166
6056.00   0.62466687   0.01705523
6058.00   0.62781042   0.01703237
6060.00   0.62739015   0.01697733
6062.00   0.62285119   0.01692767
6064.00   0.62098223   0.01694155
6066.00   0.62231749   0.01690319
6068.00   0.62316191   0.01684943
6070.00   0.62530321   0.01684511
6072.00   0.62773395   0.01686932
6074.00   0.62141556   0.01682587
6076.00   0.62632471   0.01682970
6078.00   0.64435977   0.01686874
6080.00   0.65269399   0.01690203
6082.00   0.64737201   0.01694338
6084.00   0.63756841   0.01694929
6086.00   0.63838261   0.01696081
6088.00   0.64893204   0.01698275
6090.00   0.64832962   0.01697606
6092.00   0.64025480   0.01697979
6094.00   0.64094162   0.01703291
6096.00   0.64938945   0.01708497
6098.00   0.64449209   0.01709227
6100.00   0.63590986   0.01710515
6102.00   0.64439350   0.01724424
6104.00   0.64739799   0.01734674
6106.00   0.62988383   0.01743031
6108.00   0.62217051   0.01762602
6110.00   0.63139367   0.01789626
6112.00   0.65337056   0.01806928
6114.00   0.64528424   0.01810898
6116.00   0.62527448   0.01799522
6118.00   0.63128990   0.01785159
6120.00   0.65030146   0.01769577
6122.00   0.64435607   0.01746453
6124.00   0.62941980   0.01721757
6126.00   0.63001102   0.01707950
6128.00   0.64099616   0.01704022
6130.00   0.64462519   0.01702353
6132.00   0.62528282   0.01693810
6134.00   0.61389834   0.01685284
6136.00   0.62134838   0.01682513
6138.00   0.62909174   0.01684969
6140.00   0.61996442   0.01687424
6142.00   0.62828916   0.01691842
6144.00   0.63685381   0.01696580
6146.00   0.63168699   0.01698278
6148.00   0.62562776   0.01698370
6150.00   0.64690429   0.01702075
6152.00   0.65643495   0.01708082
6154.00   0.62871790   0.01710118
6156.00   0.60323566   0.01713228
6158.00   0.60620040   0.01721015
6160.00   0.61712301   0.01727134
6162.00   0.61507982   0.01710052
6164.00   0.62049031   0.01698910
6166.00   0.62151945   0.01684899
6168.00   0.61537820   0.01665029
6170.00   0.59664178   0.01643001
6172.00   0.60308027   0.01639650
6174.00   0.61754316   0.01640182
6176.00   0.62663555   0.01636677
6178.00   0.61552924   0.01625814
6180.00   0.59620553   0.01616922
6182.00   0.59496212   0.01616061
6184.00   0.60193276   0.01617016
6186.00   0.59796071   0.01613650
6188.00   0.60699636   0.01614322
6190.00   0.61192155   0.01615892
6192.00   0.59675711   0.01611173
6194.00   0.57957619   0.01604184
6196.00   0.58485693   0.01604963
6198.00   0.59265405   0.01605891
6200.00   0.58404583   0.01609113
6202.00   0.57246453   0.01602578
6204.00   0.56206602   0.01598119
6206.00   0.55870682   0.01602140
6208.00   0.57355064   0.01608413
6210.00   0.58777791   0.01615485
6212.00   0.58057410   0.01608802
6214.00   0.56206715   0.01598151
6216.00   0.54601222   0.01591565
6218.00   0.55554503   0.01592431
6220.00   0.56722420   0.01586710
6222.00   0.55949694   0.01575968
6224.00   0.53987485   0.01565481
6226.00   0.52749443   0.01560958
6228.00   0.54101539   0.01562935
6230.00   0.54496115   0.01573989
6232.00   0.54269296   0.01592715
6234.00   0.53974301   0.01614649
6236.00   0.54541653   0.01638247
6238.00   0.54839540   0.01654381
6240.00   0.54570448   0.01646700
6242.00   0.55153805   0.01630265
6244.00   0.56243992   0.01613865
6246.00   0.56983376   0.01595397
6248.00   0.56455547   0.01582382
6250.00   0.55722433   0.01580217
6252.00   0.55286992   0.01586392
6254.00   0.55657327   0.01601178
6256.00   0.55864310   0.01629397
6258.00   0.55944997   0.01639578
6260.00   0.56572574   0.01636138
6262.00   0.57597417   0.01628087
6264.00   0.57580161   0.01618075
6266.00   0.57915694   0.01603680
6268.00   0.57794827   0.01596674
6270.00   0.56805915   0.01587038
6272.00   0.56133014   0.01584214
6274.00   0.57904506   0.01601527
6276.00   0.58072466   0.01619772
6278.00   0.57293969   0.01616409
6280.00   0.57497561   0.01607119
6282.00   0.58058852   0.01599444
6284.00   0.58501923   0.01599582
6286.00   0.59690666   0.01605720
6288.00   0.59265095   0.01614890
6290.00   0.59794635   0.01626658
6292.00   0.60492617   0.01648650
6294.00   0.58717513   0.01705119
6296.00   0.58980793   0.01848522
6298.00   0.59218436   0.01989469
6300.00   0.58414423   0.02064381
6302.00   0.57794827   0.02066365
6304.00   0.61398798   0.02057794
6306.00   0.61916804   0.01961260
6308.00   0.61817646   0.01809430
6310.00   0.61245745   0.01671913
6312.00   0.60177404   0.01612995
6314.00   0.60880166   0.01593802
6316.00   0.61182880   0.01579429
6318.00   0.60541099   0.01571526
6320.00   0.59993023   0.01569367
6322.00   0.61087316   0.01572236
6324.00   0.61119848   0.01577704
6326.00   0.60376585   0.01582763
6328.00   0.60205990   0.01588846
6330.00   0.61118108   0.01592703
6332.00   0.61278468   0.01586791
6334.00   0.62618917   0.01585801
6336.00   0.61871052   0.01570412
6338.00   0.60625547   0.01554064
6340.00   0.60110146   0.01547386
6342.00   0.61782569   0.01555569
6344.00   0.61222035   0.01551499
6346.00   0.60982060   0.01552308
6348.00   0.61283511   0.01553995
6350.00   0.61958623   0.01554799
6352.00   0.62398273   0.01560555
6354.00   0.62699485   0.01573534
6356.00   0.63187647   0.01586633
6358.00   0.63770276   0.01613689
6360.00   0.63954055   0.01658677
6362.00   0.61745614   0.01684020
6364.00   0.61006445   0.01693481
6366.00   0.61180884   0.01688884
6368.00   0.61097306   0.01663183
6370.00   0.60688251   0.01612391
6372.00   0.60924721   0.01557782
6374.00   0.59601355   0.01529958
6376.00   0.60081941   0.01527297
6378.00   0.61549526   0.01533599
6380.00   0.59630889   0.01530124
6382.00   0.58533502   0.01532543
6384.00   0.59263974   0.01540294
6386.00   0.59273583   0.01539135
6388.00   0.57972485   0.01528021
6390.00   0.58754402   0.01524941
6392.00   0.58906579   0.01518266
6394.00   0.59052414   0.01511769
6396.00   0.57762790   0.01503900
6398.00   0.55400097   0.01497135
6400.00   0.55985087   0.01496990
6402.00   0.57191843   0.01503777
6404.00   0.58024716   0.01502523
6406.00   0.57730776   0.01496149
6408.00   0.57382876   0.01497387
6410.00   0.56694931   0.01498189
6412.00   0.55256760   0.01489576
6414.00   0.54696900   0.01485945
6416.00   0.55445814   0.01487687
6418.00   0.55676508   0.01487566
6420.00   0.54215139   0.01477731
6422.00   0.53849262   0.01475144
6424.00   0.53639358   0.01474970
6426.00   0.53487182   0.01472270
6428.00   0.52374560   0.01457595
6430.00   0.53139979   0.01457215
6432.00   0.52999556   0.01453054
6434.00   0.52530050   0.01450179
6436.00   0.51998639   0.01450029
6438.00   0.51164073   0.01447720
6440.00   0.49963990   0.01445780
6442.00   0.50509816   0.01446294
6444.00   0.51496965   0.01450852
6446.00   0.51357663   0.01455209
6448.00   0.51917446   0.01460807
6450.00   0.53261930   0.01478504
6452.00   0.53303665   0.01498445
6454.00   0.52887160   0.01507429
6456.00   0.53891259   0.01504928
6458.00   0.54511863   0.01484964
6460.00   0.53597516   0.01489859
6462.00   0.53483516   0.01542662
6464.00   0.54505527   0.01580712
6466.00   0.55124789   0.01562614
6468.00   0.54326749   0.01542031
6470.00   0.54660255   0.01532769
6472.00   0.55741739   0.01514175
6474.00   0.56220853   0.01489162
6476.00   0.57397199   0.01477987
6478.00   0.57470965   0.01467723
6480.00   0.57734489   0.01462938
6482.00   0.58108550   0.01461259
6484.00   0.58596796   0.01464150
6486.00   0.58355719   0.01466776
6488.00   0.58593196   0.01468870
6490.00   0.58384758   0.01469395
6492.00   0.58016753   0.01473156
6494.00   0.58704686   0.01489222
6496.00   0.60278815   0.01515776
6498.00   0.61209017   0.01533985
6500.00   0.61825401   0.01548390
6502.00   0.61728740   0.01554929
6504.00   0.61204320   0.01549176
6506.00   0.62629026   0.01536574
6508.00   0.64140147   0.01530083
6510.00   0.63853043   0.01519668
6512.00   0.62379146   0.01503959
6514.00   0.61746573   0.01488983
6516.00   0.63329297   0.01486166
6518.00   0.65847766   0.01498520
6520.00   0.67013770   0.01509746
6522.00   0.66659743   0.01514778
6524.00   0.66512913   0.01522138
6526.00   0.65945560   0.01530835
6528.00   0.66974622   0.01543923
6530.00   0.68399590   0.01556436
6532.00   0.69174558   0.01562642
6534.00   0.69569206   0.01563179
6536.00   0.68807274   0.01561483
6538.00   0.67842084   0.01555618
6540.00   0.67408448   0.01547528
6542.00   0.67353415   0.01537112
6544.00   0.66822833   0.01534090
6546.00   0.67058879   0.01532442
6548.00   0.68638092   0.01544712
6550.00   0.69593614   0.01560323
6552.00   0.69807625   0.01568567
6554.00   0.70443559   0.01566522
6556.00   0.71214408   0.01569971
6558.00   0.72063541   0.01575170
6560.00   0.72909373   0.01576830
6562.00   0.73301584   0.01572105
6564.00   0.73583525   0.01569516
6566.00   0.73275876   0.01572801
6568.00   0.72620171   0.01567722
6570.00   0.72709543   0.01557723
6572.00   0.73975849   0.01560925
6574.00   0.73440742   0.01572034
6576.00   0.74539453   0.01582591
6578.00   0.75545532   0.01586985
6580.00   0.75085860   0.01586271
6582.00   0.75331944   0.01584433
6584.00   0.75511432   0.01576846
6586.00   0.75557154   0.01565887
6588.00   0.75813842   0.01558226
6590.00   0.76651686   0.01560013
6592.00   0.76801938   0.01566877
6594.00   0.75564736   0.01564324
6596.00   0.75591606   0.01564761
6598.00   0.76950091   0.01571828
6600.00   0.78346235   0.01581416
6602.00   0.77513963   0.01583512
6604.00   0.76688927   0.01579113
6606.00   0.76707071   0.01576324
6608.00   0.77183276   0.01575764
6610.00   0.77440649   0.01572630
6612.00   0.76861411   0.01563258
6614.00   0.76570988   0.01557737
6616.00   0.77015883   0.01556013
6618.00   0.77681130   0.01557574
6620.00   0.77805847   0.01562789
6622.00   0.77655834   0.01562864
6624.00   0.77130049   0.01562958
6626.00   0.76137924   0.01563625
6628.00   0.75470972   0.01563145
6630.00   0.74700516   0.01556560
6632.00   0.75930947   0.01559058
6634.00   0.76472121   0.01562819
6636.00   0.75948399   0.01562125
6638.00   0.73923254   0.01553703
6640.00   0.73951715   0.01549794
6642.00   0.74334669   0.01546699
6644.00   0.74325413   0.01544890
6646.00   0.74164915   0.01544153
6648.00   0.74746782   0.01543817
6650.00   0.75760484   0.01547733
6652.00   0.75324744   0.01544458
6654.00   0.75061846   0.01542068
6656.00   0.75081462   0.01543535
6658.00   0.74417448   0.01546900
6660.00   0.74329895   0.01544246
6662.00   0.74174517   0.01540904
6664.00   0.74201822   0.01543451
6666.00   0.74534339   0.01550259
6668.00   0.74742049   0.01549030
6670.00   0.75638729   0.01547829
6672.00   0.74356365   0.01545611
6674.00   0.72462672   0.01542073
6676.00   0.72399801   0.01539020
6678.00   0.72029352   0.01537094
6680.00   0.72782421   0.01536089
6682.00   0.73021024   0.01532627
6684.00   0.72791320   0.01528390
6686.00   0.72460133   0.01527608
6688.00   0.72283143   0.01545379
6690.00   0.71963006   0.01533436
6692.00   0.72574455   0.01526020
6694.00   0.72667331   0.01524237
6696.00   0.70374388   0.01517109
6698.00   0.70749211   0.01513977
6700.00   0.71146345   0.01518314
6702.00   0.70847255   0.01523713
6704.00   0.70539063   0.01529013
6706.00   0.70484906   0.01536352
6708.00   0.69521713   0.01537208
6710.00   0.69259375   0.01533855
6712.00   0.69534081   0.01529820
6714.00   0.69840384   0.01526211
6716.00   0.70062596   0.01523021
6718.00   0.68547726   0.01512239
6720.00   0.69169593   0.01512780
6722.00   0.70108634   0.01515620
6724.00   0.70061684   0.01514397
6726.00   0.70049363   0.01512676
6728.00   0.69887853   0.01510915
6730.00   0.70232195   0.01513985
6732.00   0.70116502   0.01515039
6734.00   0.69793659   0.01511068
6736.00   0.68141264   0.01505725
6738.00   0.68002671   0.01503833
6740.00   0.67118770   0.01502268
6742.00   0.67122507   0.01506149
6744.00   0.69515204   0.01516026
6746.00   0.71425551   0.01525243
6748.00   0.71516371   0.01525885
6750.00   0.69769120   0.01517528
6752.00   0.67396790   0.01503427
6754.00   0.68116164   0.01493546
6756.00   0.68408233   0.01503368
6758.00   0.71867055   0.01671264
6760.00   0.78556585   0.01900726
6762.00   0.86842805   0.02021410
6764.00   0.91774231   0.01889981
6766.00   0.88725442   0.01795559
6768.00   0.82678241   0.01667231
6770.00   0.74674231   0.01559812
6772.00   0.67860365   0.01497854
6774.00   0.64674228   0.01469250
6776.00   0.63835955   0.01465579
6778.00   0.65469784   0.01484345
6780.00   0.68276197   0.01520771
6782.00   0.69484693   0.01558953
6784.00   0.72189873   0.01586598
6786.00   0.74575251   0.01569139
6788.00   0.73698646   0.01545066
6790.00   0.69046569   0.01517748
6792.00   0.63892990   0.01478968
6794.00   0.61853361   0.01451853
6796.00   0.60969979   0.01441686
6798.00   0.60224777   0.01438607
6800.00   0.59358597   0.01436553
6802.00   0.60775000   0.01442872
6804.00   0.60359973   0.01441346
6806.00   0.59013218   0.01435251
6808.00   0.58736390   0.01431176
6810.00   0.59493959   0.01430593
6812.00   0.60066801   0.01436511
6814.00   0.59168524   0.01432268
6816.00   0.58571887   0.01426362
6818.00   0.57384819   0.01425868
6820.00   0.56036359   0.01434457
6822.00   0.54581219   0.01444342
6824.00   0.56703854   0.01468835
6826.00   0.57068139   0.01520223
6828.00   0.56925958   0.01614777
#6830.00   0.59484893   0.01728998
#6832.00   0.62763357   0.01753710
#6834.00   0.60194260   0.01657723
6836.00   0.57752150   0.01564486
6838.00   0.56964481   0.01522033
6840.00   0.56234348   0.01481233
6842.00   0.54756659   0.01460235
6844.00   0.55849904   0.01447915
6846.00   0.56951815   0.01438690
6848.00   0.56960851   0.01429678
6850.00   0.57197255   0.01424980
6852.00   0.57294965   0.01423486
6854.00   0.56668824   0.01417159
6856.00   0.55864435   0.01415879
6858.00   0.56026661   0.01434707
6860.00   0.56070215   0.01477735
6862.00   0.55719388   0.01534976
6864.00   0.55751115   0.01620832
6866.00   0.55312270   0.01735984
6868.00   0.54080713   0.01840972
6870.00   0.53436452   0.01809067
6872.00   0.53937739   0.01661856
6874.00   0.54713583   0.01526251
6876.00   0.55756170   0.01457567
6878.00   0.55668253   0.01420904
6880.00   0.55459929   0.01393466
6882.00   0.55881077   0.01403213
6884.00   0.55425835   0.01438169
6886.00   0.54122901   0.01471200
6888.00   0.53503066   0.01474016
6890.00   0.54340029   0.01462631
6892.00   0.55231565   0.01456589
6894.00   0.55020374   0.01447527
6896.00   0.53843564   0.01434589
6898.00   0.53744161   0.01426216
6900.00   0.51844716   0.01412000
6902.00   0.51200843   0.01409204
