#fits:2017egm.0001.f.fits
#Wavelength(Angstroms)  Flux(erg/s/cm2/AA)
4169.546423560251  3.294028E-17
4172.851100265509  3.3938565E-17
4176.155776970766  3.215451E-17
4179.4604536760235  3.0833554E-17
4182.765130381281  3.1960614E-17
4186.069807086538  3.1248925E-17
4189.374483791796  3.1469186E-17
4192.679160497053  3.113834E-17
4195.9838372023105  2.983083E-17
4199.288513907568  3.032429E-17
4202.593190612825  2.9737305E-17
4205.897867318083  2.836893E-17
4209.20254402334  2.8758807E-17
4212.5072207285975  2.9028928E-17
4215.811897433855  2.7694012E-17
4219.116574139112  2.8814572E-17
4222.42125084437  3.040475E-17
4225.725927549627  3.017851E-17
4229.030604254885  2.9925138E-17
4232.335280960142  2.8262035E-17
4235.639957665399  2.7151358E-17
4238.944634370657  2.7259434E-17
4242.249311075914  2.7280855E-17
4245.553987781172  2.803536E-17
4248.858664486429  2.81343E-17
4252.163341191686  2.7375632E-17
4255.468017896944  2.7512646E-17
4258.772694602201  2.712475E-17
4262.077371307459  2.7417141E-17
4265.382048012716  2.77884E-17
4268.686724717973  2.7270484E-17
4271.991401423231  2.713078E-17
4275.296078128488  2.717361E-17
4278.600754833746  2.7359455E-17
4281.905431539003  2.7722354E-17
4285.2101082442605  2.780156E-17
4288.514784949518  2.7725167E-17
4291.819461654775  2.7514049E-17
4295.124138360033  2.7448554E-17
4298.42881506529  2.8202187E-17
4301.7334917705475  2.7183382E-17
4305.038168475805  2.6083202E-17
4308.342845181062  2.7098192E-17
4311.64752188632  2.7155575E-17
4314.952198591577  2.6908597E-17
4318.256875296835  2.6997964E-17
4321.561552002092  2.741644E-17
4324.866228707349  2.6637433E-17
4328.170905412607  2.7077382E-17
4331.475582117864  2.7408065E-17
4334.780258823122  2.6558217E-17
4338.084935528379  2.6467186E-17
4341.389612233636  2.804384E-17
4344.694288938894  2.7794946E-17
4347.998965644151  2.7717168E-17
4351.303642349409  2.6393404E-17
4354.608319054666  2.6487271E-17
4357.912995759923  2.6860791E-17
4361.217672465181  2.7098366E-17
4364.522349170438  2.766562E-17
4367.827025875696  2.8124372E-17
4371.131702580953  2.7272016E-17
4374.4363792862105  2.7235486E-17
4377.741055991468  2.6859532E-17
4381.045732696725  2.6741442E-17
4384.350409401983  2.7124338E-17
4387.65508610724  2.7015793E-17
4390.9597628124975  2.6906212E-17
4394.264439517755  2.6623824E-17
4397.569116223012  2.7276739E-17
4400.87379292827  2.7141449E-17
4404.178469633527  2.6738527E-17
4407.4831463387845  2.6855673E-17
4410.787823044042  2.7390081E-17
4414.092499749299  2.722373E-17
4417.397176454557  2.610539E-17
4420.701853159814  2.6570676E-17
4424.006529865072  2.6797709E-17
4427.311206570329  2.5650765E-17
4430.615883275586  2.5723946E-17
4433.920559980844  2.5970808E-17
4437.225236686101  2.5380586E-17
4440.529913391359  2.5843437E-17
4443.834590096616  2.641954E-17
4447.139266801873  2.6016872E-17
4450.443943507131  2.6642235E-17
4453.748620212388  2.5953946E-17
4457.053296917646  2.5150999E-17
4460.357973622903  2.5460115E-17
4463.66265032816  2.6402081E-17
4466.967327033418  3.0557954E-17
4470.272003738675  3.351792E-17
4473.576680443933  3.6161802E-17
4476.88135714919  3.0598615E-17
4480.1860338544475  2.4711003E-17
4483.490710559705  2.4669902E-17
4486.795387264962  2.4582782E-17
4490.10006397022  2.5638973E-17
4493.404740675477  2.6749782E-17
4496.7094173807345  2.6031948E-17
4500.014094085992  2.5807509E-17
4503.318770791249  2.6125955E-17
4506.623447496507  2.5975498E-17
4509.928124201764  2.5776766E-17
4513.232800907022  2.6006778E-17
4516.537477612279  2.5296098E-17
4519.842154317536  2.4655332E-17
4523.146831022794  2.4571159E-17
4526.451507728051  2.5847316E-17
4529.756184433309  2.4797925E-17
4533.060861138566  2.5901652E-17
4536.365537843823  2.5902952E-17
4539.670214549081  2.5812737E-17
4542.974891254338  2.4869989E-17
4546.279567959596  2.5462922E-17
4549.584244664853  2.5497366E-17
4552.88892137011  2.5421656E-17
4556.193598075368  2.5981942E-17
4559.498274780625  2.5937454E-17
4562.802951485883  2.6101886E-17
4566.10762819114  2.6040941E-17
4569.4123048963975  2.5975347E-17
4572.716981601655  2.6398094E-17
4576.021658306912  2.6228622E-17
4579.32633501217  2.5864816E-17
4582.631011717427  2.5408772E-17
4585.9356884226845  2.5672852E-17
4589.240365127942  2.6417015E-17
4592.545041833199  2.5694185E-17
4595.849718538457  2.4867144E-17
4599.154395243714  2.5916771E-17
4602.4590719489715  2.6791859E-17
4605.763748654229  2.6371228E-17
4609.068425359486  2.6258635E-17
4612.373102064744  2.6399962E-17
4615.677778770001  2.5984992E-17
4618.982455475259  2.6076596E-17
4622.287132180516  2.6692242E-17
4625.591808885773  2.6589267E-17
4628.896485591031  2.6264073E-17
4632.201162296288  2.7150814E-17
4635.505839001546  2.7818054E-17
4638.810515706803  2.7358474E-17
4642.11519241206  2.7798447E-17
4645.419869117318  2.808786E-17
4648.724545822575  2.7727685E-17
4652.029222527833  2.817061E-17
4655.33389923309  2.7948865E-17
4658.6385759383475  2.787574E-17
4661.943252643605  2.785619E-17
4665.247929348862  2.7440369E-17
4668.55260605412  2.7771143E-17
4671.857282759377  2.8084645E-17
4675.1619594646345  2.8472688E-17
4678.466636169892  2.764176E-17
4681.771312875149  2.79253E-17
4685.075989580407  2.857902E-17
4688.380666285664  2.8087014E-17
4691.6853429909215  2.8247563E-17
4694.990019696179  2.8377602E-17
4698.294696401436  2.869055E-17
4701.599373106694  2.9338088E-17
4704.904049811951  2.897682E-17
4708.208726517209  2.8522703E-17
4711.513403222466  2.852803E-17
4714.818079927723  2.8518633E-17
4718.122756632981  2.817498E-17
4721.427433338238  2.8034266E-17
4724.732110043496  2.824043E-17
4728.036786748753  2.8241332E-17
4731.34146345401  2.7578208E-17
4734.646140159268  2.7864955E-17
4737.950816864525  2.8322343E-17
4741.255493569783  2.7642899E-17
4744.56017027504  2.7495532E-17
4747.864846980297  2.7832014E-17
4751.169523685555  2.753919E-17
4754.474200390812  2.7311426E-17
4757.77887709607  2.7506685E-17
4761.083553801327  2.7378211E-17
4764.3882305065845  2.7364645E-17
4767.692907211842  2.7030302E-17
4770.997583917099  2.7162176E-17
4774.302260622357  2.6568714E-17
4777.606937327614  2.6250378E-17
4780.9116140328715  2.6061232E-17
4784.216290738129  2.6127223E-17
4787.520967443386  2.602173E-17
4790.825644148644  2.5398867E-17
4794.130320853901  2.5714848E-17
4797.434997559159  2.6240591E-17
4800.739674264416  2.6056828E-17
4804.044350969673  2.5673387E-17
4807.349027674931  2.556859E-17
4810.653704380188  2.5566573E-17
4813.958381085446  2.4630593E-17
4817.263057790703  2.5110537E-17
4820.56773449596  2.5396566E-17
4823.872411201218  2.5234865E-17
4827.177087906475  2.47601E-17
4830.481764611733  2.4628797E-17
4833.78644131699  2.5175839E-17
4837.091118022247  2.5495358E-17
4840.395794727505  2.4787317E-17
4843.700471432762  2.3640369E-17
4847.00514813802  2.3790259E-17
4850.309824843277  2.3756597E-17
4853.6145015485345  2.426905E-17
4856.919178253792  2.4346548E-17
4860.223854959049  2.4635407E-17
4863.528531664307  2.5210306E-17
4866.833208369564  2.451396E-17
4870.1378850748215  2.4138068E-17
4873.442561780079  2.3587967E-17
4876.747238485336  2.3771047E-17
4880.051915190594  2.4203679E-17
4883.356591895851  2.3773422E-17
4886.6612686011085  2.4582752E-17
4889.965945306366  2.4278934E-17
4893.270622011623  2.390011E-17
4896.575298716881  2.3692203E-17
4899.879975422138  2.4031486E-17
4903.184652127396  2.3971568E-17
4906.489328832653  2.3814063E-17
4909.79400553791  2.3583644E-17
4913.098682243168  2.3551854E-17
4916.403358948425  2.309855E-17
4919.708035653683  2.2932666E-17
4923.01271235894  2.3344635E-17
4926.317389064197  2.3315212E-17
4929.622065769455  2.3244328E-17
4932.926742474712  2.3110076E-17
4936.23141917997  2.3233217E-17
4939.536095885227  2.3532698E-17
4942.840772590484  2.3538012E-17
4946.145449295742  2.3436133E-17
4949.450126000999  2.3571885E-17
4952.754802706257  2.3025505E-17
4956.059479411514  2.3039483E-17
4959.3641561167715  2.3410963E-17
4962.668832822029  2.3459039E-17
4965.973509527286  2.3360737E-17
4969.278186232544  2.3286451E-17
4972.582862937801  2.3819554E-17
4975.8875396430585  2.3251417E-17
4979.192216348316  2.3276598E-17
4982.496893053573  2.3338254E-17
4985.801569758831  2.3223486E-17
4989.106246464088  2.3631352E-17
4992.410923169346  2.3680993E-17
4995.715599874603  2.242016E-17
4999.02027657986  2.2161712E-17
5002.324953285118  3.2394252E-17
5005.629629990375  5.1408044E-17
5008.934306695633  5.101674E-17
5012.23898340089  2.8350434E-17
5015.543660106147  2.4457062E-17
5018.848336811405  2.2971945E-17
5022.153013516662  2.2080682E-17
5025.45769022192  2.1814003E-17
5028.762366927177  2.162928E-17
5032.067043632434  2.1719326E-17
5035.371720337692  2.2209507E-17
5038.676397042949  2.2542578E-17
5041.981073748207  2.2560324E-17
5045.285750453464  2.2590448E-17
5048.5904271587215  2.2870523E-17
5051.895103863979  2.329838E-17
5055.199780569236  2.2841772E-17
5058.504457274494  2.3573865E-17
5061.809133979751  2.3478777E-17
5065.1138106850085  2.3244985E-17
5068.418487390266  2.348832E-17
5071.723164095523  2.3255731E-17
5075.027840800781  2.3146328E-17
5078.332517506038  2.3281119E-17
5081.6371942112955  2.3283844E-17
5084.941870916553  2.3604533E-17
5088.24654762181  2.3776855E-17
5091.551224327068  2.397205E-17
5094.855901032325  2.3671907E-17
5098.160577737583  2.3667541E-17
5101.46525444284  2.4377441E-17
5104.769931148097  2.5376146E-17
5108.074607853355  2.598492E-17
5111.379284558612  2.5735933E-17
5114.68396126387  2.4623205E-17
5117.988637969127  2.3988742E-17
5121.293314674384  2.4351168E-17
5124.597991379642  2.3842406E-17
5127.902668084899  2.3011756E-17
5131.207344790157  2.3826772E-17
5134.512021495414  2.3795766E-17
5137.816698200671  2.3974525E-17
5141.121374905929  2.3979228E-17
5144.426051611186  2.399988E-17
5147.730728316444  2.3986812E-17
5151.035405021701  2.504822E-17
5154.3400817269585  2.7910278E-17
5157.644758432216  2.9976688E-17
5160.949435137473  2.9761647E-17
5164.254111842731  2.8144635E-17
5167.558788547988  2.4979968E-17
5170.8634652532455  2.3660001E-17
5174.168141958503  2.3134132E-17
5177.47281866376  2.3092307E-17
5180.777495369018  2.3171938E-17
5184.082172074275  2.3036308E-17
5187.386848779533  2.2710613E-17
5190.69152548479  2.260991E-17
5193.996202190047  2.2993015E-17
5197.300878895305  2.2808223E-17
5200.605555600562  2.2754005E-17
5203.91023230582  2.3061714E-17
5207.214909011077  2.2869413E-17
5210.519585716334  2.3127295E-17
5213.824262421592  2.2942276E-17
5217.128939126849  2.26592E-17
5220.433615832107  2.2404198E-17
5223.738292537364  2.1673722E-17
5227.042969242621  2.1811363E-17
5230.347645947879  2.2846781E-17
5233.652322653136  2.2616225E-17
5236.956999358394  2.21874E-17
5240.261676063651  2.2335523E-17
5243.5663527689085  2.1999545E-17
5246.871029474166  2.2134662E-17
5250.175706179423  2.2146411E-17
5253.480382884681  2.2016305E-17
5256.785059589938  2.2375327E-17
5260.0897362951955  2.2316813E-17
5263.394413000453  2.1842449E-17
5266.69908970571  2.2175625E-17
5270.003766410968  2.2949279E-17
5273.308443116225  2.3005612E-17
5276.6131198214825  2.2892877E-17
5279.91779652674  2.2973813E-17
5283.222473231997  2.2659915E-17
5286.527149937255  2.2426807E-17
5289.831826642512  2.2584876E-17
5293.13650334777  2.2678966E-17
5296.441180053027  2.282908E-17
5299.745856758284  2.2531459E-17
5303.050533463542  2.2532764E-17
5306.355210168799  2.307778E-17
5309.659886874057  2.2903002E-17
5312.964563579314  2.3793313E-17
5316.269240284571  2.4174681E-17
5319.573916989829  2.329437E-17
5322.878593695086  2.2837812E-17
5326.183270400344  2.2831376E-17
5329.487947105601  2.2782683E-17
5332.7926238108585  2.2671914E-17
5336.097300516116  2.3295919E-17
5339.401977221373  2.3074177E-17
5342.706653926631  2.358438E-17
5346.011330631888  2.3938164E-17
5349.3160073371455  2.41334E-17
5352.620684042403  2.4552309E-17
5355.92536074766  2.4743252E-17
5359.230037452918  2.4605723E-17
5362.534714158175  2.3990587E-17
5365.8393908634325  2.408204E-17
5369.14406756869  2.420332E-17
5372.448744273947  2.4145316E-17
5375.753420979205  2.4210829E-17
5379.058097684462  2.4574702E-17
5382.36277438972  2.4128117E-17
5385.667451094977  2.3373077E-17
5388.972127800234  2.3607424E-17
5392.276804505492  2.3932418E-17
5395.581481210749  2.4209229E-17
5398.886157916007  2.4144954E-17
5402.190834621264  2.4275824E-17
5405.495511326521  2.4086988E-17
5408.800188031779  2.4071836E-17
5412.104864737036  2.4294948E-17
5415.409541442294  2.429321E-17
5418.714218147551  2.3800832E-17
5422.018894852808  2.3211113E-17
5425.323571558066  2.3237345E-17
5428.628248263323  2.29323E-17
5431.932924968581  2.3175597E-17
5435.237601673838  2.3328202E-17
5438.5422783790955  2.3205834E-17
5441.846955084353  2.3466226E-17
5445.15163178961  2.3809014E-17
5448.456308494868  2.3875572E-17
5451.760985200125  2.416002E-17
5455.0656619053825  2.4422316E-17
5458.37033861064  2.411715E-17
5461.675015315897  2.3914566E-17
5464.979692021155  2.348172E-17
5468.284368726412  2.3149991E-17
5471.58904543167  2.3559702E-17
5474.893722136927  2.4098913E-17
5478.198398842184  2.3794453E-17
5481.503075547442  2.3394944E-17
5484.807752252699  2.3759018E-17
5488.112428957957  2.3478881E-17
5491.417105663214  2.3303989E-17
5494.721782368471  2.3249316E-17
5498.026459073729  2.3482673E-17
5501.331135778986  2.3594017E-17
5504.635812484244  2.3094833E-17
5507.940489189501  2.2730194E-17
5511.245165894758  2.3251185E-17
5514.549842600016  2.3659275E-17
5517.854519305273  2.322143E-17
5521.159196010531  2.3236982E-17
5524.463872715788  2.2881032E-17
5527.7685494210455  2.2919752E-17
5531.073226126303  2.2707916E-17
5534.37790283156  2.298888E-17
5537.682579536818  2.3381003E-17
5540.987256242075  2.2710186E-17
5544.2919329473325  2.2783064E-17
5547.59660965259  2.2828284E-17
5550.901286357847  2.25751E-17
5554.205963063105  2.2101844E-17
5557.510639768362  2.1996716E-17
5560.8153164736195  2.2071E-17
5564.119993178877  2.2214491E-17
5567.424669884134  2.1828486E-17
5570.729346589392  2.0899092E-17
5574.034023294649  2.1117575E-17
5577.338699999907  2.1618149E-17
5580.643376705164  2.2041938E-17
5583.948053410421  2.2687548E-17
5587.252730115679  2.2295121E-17
5590.557406820936  2.1716955E-17
5593.862083526194  2.1480757E-17
5597.166760231451  2.138267E-17
5600.471436936708  2.1863877E-17
5603.776113641966  2.2019965E-17
5607.080790347223  2.1659604E-17
5610.385467052481  2.1430822E-17
5613.690143757738  2.1148618E-17
5616.994820462995  2.1309157E-17
5620.299497168253  2.1575959E-17
5623.60417387351  2.1578029E-17
5626.908850578768  2.1575236E-17
5630.213527284025  2.1625017E-17
5633.5182039892825  2.1983392E-17
5636.82288069454  2.2198515E-17
5640.127557399797  2.181292E-17
5643.432234105055  2.1223936E-17
5646.736910810312  2.1053259E-17
5650.0415875155695  2.1245016E-17
5653.346264220827  2.1558908E-17
5656.650940926084  2.1662983E-17
5659.955617631342  2.132535E-17
5663.260294336599  2.1411054E-17
5666.564971041857  2.1451956E-17
5669.869647747114  2.1328975E-17
5673.174324452371  2.0763965E-17
5676.479001157629  2.0761648E-17
5679.783677862886  2.1289505E-17
5683.088354568144  2.1326887E-17
5686.393031273401  2.1182564E-17
5689.697707978658  2.0982826E-17
5693.002384683916  2.0950946E-17
5696.307061389173  2.0983527E-17
5699.611738094431  2.114064E-17
5702.916414799688  2.1049144E-17
5706.221091504945  2.1313847E-17
5709.525768210203  2.1600963E-17
5712.83044491546  2.1039041E-17
5716.135121620718  2.1119374E-17
5719.439798325975  2.1141185E-17
5722.7444750312325  2.0579208E-17
5726.04915173649  2.0214402E-17
5729.353828441747  2.032526E-17
5732.658505147005  2.0248328E-17
5735.963181852262  2.032227E-17
5739.2678585575195  2.0494745E-17
5742.572535262777  1.9689918E-17
5745.877211968034  1.9749706E-17
5749.181888673292  2.0104372E-17
5752.486565378549  1.9911086E-17
5755.7912420838065  1.9878833E-17
5759.095918789064  2.0157473E-17
5762.400595494321  2.0204178E-17
5765.705272199579  2.009133E-17
5769.009948904836  2.0088525E-17
5772.314625610094  2.0075116E-17
5775.619302315351  2.0416877E-17
5778.923979020608  2.0515798E-17
5782.228655725866  2.0300026E-17
5785.533332431123  2.0277865E-17
5788.838009136381  2.0187639E-17
5792.142685841638  1.9845E-17
5795.447362546895  1.9748133E-17
5798.752039252153  1.968525E-17
5802.05671595741  2.0135343E-17
5805.361392662668  2.0207208E-17
5808.666069367925  1.9864747E-17
5811.970746073182  1.9709226E-17
5815.27542277844  1.9914114E-17
5818.580099483697  2.0175375E-17
5821.884776188955  2.0105449E-17
5825.189452894212  1.9545562E-17
5828.4941295994695  1.9466988E-17
5831.798806304727  1.9807774E-17
5835.103483009984  1.9789914E-17
5838.408159715242  1.9948051E-17
5841.712836420499  2.0074019E-17
5845.0175131257565  2.005423E-17
5848.322189831014  2.0243715E-17
5851.626866536271  1.9545317E-17
5854.931543241529  1.9363792E-17
5858.236219946786  1.9265136E-17
5861.540896652044  1.9187273E-17
5864.845573357301  1.9032494E-17
5868.150250062558  1.884268E-17
5871.454926767816  1.8609756E-17
5874.759603473073  1.839581E-17
5878.064280178331  1.8601161E-17
5881.368956883588  1.8049064E-17
5884.673633588845  1.7839382E-17
5887.978310294103  1.8214044E-17
5891.28298699936  1.8361014E-17
5894.587663704618  1.8328951E-17
5897.892340409875  1.8334425E-17
5901.197017115132  1.8176808E-17
5904.50169382039  1.8275967E-17
5907.806370525647  1.7903175E-17
5911.111047230905  1.8057831E-17
5914.415723936162  1.8126027E-17
5917.7204006414195  1.8024828E-17
5921.025077346677  1.798479E-17
5924.329754051934  1.8020293E-17
5927.634430757192  1.8197813E-17
5930.939107462449  1.7794559E-17
5934.2437841677065  1.7525562E-17
5937.548460872964  1.7419699E-17
5940.853137578221  1.7341881E-17
5944.157814283479  1.7345403E-17
5947.462490988736  1.7523059E-17
5950.7671676939935  1.7665504E-17
5954.071844399251  1.758765E-17
5957.376521104508  1.7665914E-17
5960.681197809766  1.746681E-17
5963.985874515023  1.8047054E-17
5967.290551220281  1.7815128E-17
5970.595227925538  1.7507544E-17
5973.899904630795  1.811327E-17
5977.204581336053  1.820935E-17
5980.50925804131  1.8096689E-17
5983.813934746568  1.880056E-17
5987.118611451825  1.8412326E-17
5990.423288157082  1.8047273E-17
5993.72796486234  1.8144405E-17
5997.032641567597  1.8450436E-17
6000.337318272855  1.895877E-17
6003.641994978112  1.9211501E-17
6006.9466716833695  1.8865262E-17
6010.251348388627  1.871691E-17
6013.556025093884  1.8545953E-17
6016.860701799142  1.8276291E-17
6020.165378504399  1.9004221E-17
6023.4700552096565  1.9648258E-17
6026.774731914914  1.9178914E-17
6030.079408620171  1.9176257E-17
6033.384085325429  1.897557E-17
6036.688762030686  1.8739504E-17
6039.9934387359435  1.942576E-17
6043.298115441201  2.0010735E-17
6046.602792146458  2.0870903E-17
6049.907468851716  2.209946E-17
6053.212145556973  2.2340494E-17
6056.516822262231  2.1751917E-17
6059.821498967488  2.0503407E-17
6063.126175672745  1.9041747E-17
6066.430852378003  1.8958652E-17
6069.73552908326  1.8992975E-17
6073.040205788518  1.841066E-17
6076.344882493775  1.83856E-17
6079.649559199032  1.8937536E-17
6082.95423590429  1.9353705E-17
6086.258912609547  2.0029725E-17
