% File created by shivutils (I.Shivvers)
% wl(A)   flm    er(optional)
5086.00   2.91578960   0.06188496
5087.00   2.93590093   0.06172843
5088.00   2.86816072   0.06086797
5089.00   2.94152641   0.06080651
5090.00   3.01147676   0.06099123
5091.00   2.95548797   0.06058895
5092.00   2.92572951   0.06025695
5093.00   2.93518519   0.06018086
5094.00   2.87528968   0.05989534
5095.00   2.84184003   0.05962970
5096.00   2.95488405   0.05977956
5097.00   3.01795149   0.05987934
5098.00   2.96374178   0.05983836
5099.00   2.93868446   0.05986324
5100.00   2.87912297   0.05958877
5101.00   2.88402891   0.05965179
5102.00   2.83759451   0.05956072
5103.00   2.79490304   0.05924018
5104.00   2.97812867   0.05960511
5105.00   2.99856544   0.05975028
5106.00   2.95412683   0.05940283
5107.00   2.96587110   0.05921243
5108.00   2.95996881   0.05931679
5109.00   2.86230826   0.05900006
5110.00   2.85911512   0.05905790
5111.00   2.94485450   0.05943143
5112.00   3.00048614   0.05962962
5113.00   2.93334460   0.05944788
5114.00   2.88015270   0.05945924
5115.00   2.91396713   0.05979622
5116.00   2.86133218   0.05958468
5117.00   2.88796496   0.05975982
5118.00   2.89407706   0.05958972
5119.00   2.87176609   0.05934918
5120.00   2.80915427   0.05892995
5121.00   2.84667516   0.05878526
5122.00   2.90296602   0.05884308
5123.00   2.91894007   0.05861675
5124.00   2.95773816   0.05847457
5125.00   2.99115825   0.05853093
5126.00   2.90416598   0.05816788
5127.00   2.86476803   0.05804066
5128.00   2.87751245   0.05814994
5129.00   2.90972710   0.05822373
5130.00   2.94857645   0.05832106
5131.00   2.90263510   0.05829910
5132.00   2.86175799   0.05830595
5133.00   2.89531064   0.05828724
5134.00   2.95402837   0.05837769
5135.00   2.91481233   0.05831569
5136.00   2.82281828   0.05787479
5137.00   2.87329698   0.05785113
5138.00   2.90648031   0.05787625
5139.00   2.84950757   0.05758766
5140.00   2.89333320   0.05780996
5141.00   2.95618773   0.05803046
5142.00   2.92384791   0.05770586
5143.00   2.82538509   0.05737349
5144.00   2.81949854   0.05742942
5145.00   2.87195277   0.05768808
5146.00   2.89383221   0.05786826
5147.00   2.84023714   0.05773117
5148.00   2.76491618   0.05754227
5149.00   2.78215981   0.05763588
5150.00   2.76313949   0.05753669
5151.00   2.71281862   0.05747470
5152.00   2.83813047   0.05803004
5153.00   2.83601260   0.05812962
5154.00   2.79512119   0.05792310
5155.00   2.81089568   0.05784580
5156.00   2.71855497   0.05756137
5157.00   2.71624255   0.05768497
5158.00   2.78776217   0.05783845
5159.00   2.87174487   0.05815384
5160.00   2.97925401   0.05845726
5161.00   2.90583992   0.05771658
5162.00   2.76896811   0.05678897
5163.00   2.76142502   0.05655854
5164.00   2.80372477   0.05615818
5165.00   2.76223683   0.05539303
5166.00   2.74777937   0.05506688
5167.00   2.84616446   0.05508734
5168.00   2.88546395   0.05501429
5169.00   2.86909628   0.05489518
5170.00   2.83495402   0.05455200
5171.00   2.77940559   0.05420601
5172.00   2.79927111   0.05437038
5173.00   2.79797840   0.05473071
5174.00   2.75475359   0.05504337
5175.00   2.72365999   0.05548114
5176.00   2.80552864   0.05607768
5177.00   2.87547588   0.05648756
5178.00   2.82365084   0.05644717
5179.00   2.75388050   0.05600620
5180.00   2.77251029   0.05555812
5181.00   2.79911709   0.05503078
5182.00   2.77976751   0.05443343
5183.00   2.80263758   0.05436939
5184.00   2.79216433   0.05443377
5185.00   2.73009014   0.05438752
5186.00   2.78936410   0.05493556
5187.00   2.87646532   0.05558370
5188.00   2.84535766   0.05551875
5189.00   2.79747200   0.05520437
5190.00   2.82616973   0.05538470
5191.00   2.87592030   0.05559437
5192.00   2.86775613   0.05551835
5193.00   2.88258386   0.05560442
5194.00   2.83809328   0.05556677
5195.00   2.83782959   0.05590446
5196.00   2.88765287   0.05634791
5197.00   2.88092804   0.05660162
5198.00   2.88036180   0.05676068
5199.00   2.85629916   0.05659232
5200.00   2.82651687   0.05636938
5201.00   2.84764552   0.05631815
5202.00   2.81543088   0.05609709
5203.00   2.86271358   0.05598640
5204.00   2.89519644   0.05590374
5205.00   2.95290732   0.05574761
5206.00   2.92150998   0.05547971
5207.00   2.91100836   0.05559424
5208.00   2.87710261   0.05553512
5209.00   2.86397552   0.05576708
5210.00   2.90843129   0.05604697
5211.00   2.88301778   0.05594762
5212.00   2.86854553   0.05592258
5213.00   2.85098362   0.05577685
5214.00   2.82487822   0.05559146
5215.00   2.83152294   0.05552752
5216.00   2.84353971   0.05548546
5217.00   2.88402963   0.05574390
5218.00   2.93873787   0.05607787
5219.00   2.94103003   0.05611483
5220.00   2.87950897   0.05587148
5221.00   2.86183047   0.05568938
5222.00   2.87701488   0.05540468
5223.00   2.89751983   0.05527111
5224.00   2.89865494   0.05509219
5225.00   2.85539889   0.05472082
5226.00   2.83100271   0.05439591
5227.00   2.86143374   0.05428024
5228.00   2.89612460   0.05441012
5229.00   2.84227133   0.05441438
5230.00   2.82202053   0.05448072
5231.00   2.95065475   0.05490679
5232.00   2.97037244   0.05484590
5233.00   2.87744737   0.05446148
5234.00   2.94123483   0.05477525
5235.00   2.98399734   0.05504429
5236.00   2.94144392   0.05498719
5237.00   2.96891522   0.05517273
5238.00   2.88911128   0.05493501
5239.00   2.84345174   0.05472787
5240.00   2.86040640   0.05476080
5241.00   2.81434608   0.05455308
5242.00   2.82823825   0.05472236
5243.00   2.82803679   0.05466004
5244.00   2.81301689   0.05451823
5245.00   2.80264091   0.05432213
5246.00   2.86936784   0.05433151
5247.00   2.91887212   0.05436480
5248.00   2.88093781   0.05414173
5249.00   2.89356279   0.05401427
5250.00   2.91744924   0.05385753
5251.00   2.89590812   0.05372012
5252.00   2.91503930   0.05397020
5253.00   2.84455800   0.05371432
5254.00   2.88511181   0.05387808
5255.00   2.91484094   0.05391222
5256.00   2.97531986   0.05439558
5257.00   2.95770717   0.05443210
5258.00   2.94270277   0.05444611
5259.00   2.94181418   0.05419783
5260.00   2.97657490   0.05395611
5261.00   2.95898342   0.05353197
5262.00   2.88276410   0.05296856
5263.00   2.91113949   0.05279614
5264.00   2.93563104   0.05255653
5265.00   2.89949751   0.05217844
5266.00   2.94463372   0.05211319
5267.00   2.92361426   0.05189716
5268.00   2.92845106   0.05190449
5269.00   2.96192598   0.05209406
5270.00   3.00481486   0.05231656
5271.00   2.98141861   0.05242533
5272.00   2.91328073   0.05234732
5273.00   2.93703985   0.05243687
5274.00   2.97457957   0.05259949
5275.00   2.92983103   0.05261888
5276.00   2.88665795   0.05265276
5277.00   2.89530063   0.05285743
5278.00   2.90001369   0.05297847
5279.00   2.92039061   0.05292189
5280.00   2.94692397   0.05280956
5281.00   2.87366939   0.05243479
5282.00   2.83953857   0.05230317
5283.00   2.90974784   0.05262835
5284.00   2.90144682   0.05277605
5285.00   2.91540098   0.05307382
5286.00   2.98044944   0.05333612
5287.00   2.95945716   0.05323087
5288.00   2.84563947   0.05277811
5289.00   2.85814047   0.05278483
5290.00   2.95585680   0.05324332
5291.00   2.95336223   0.05328084
5292.00   2.89788389   0.05295390
5293.00   2.93420386   0.05311647
5294.00   2.93788862   0.05314021
5295.00   2.92404270   0.05282434
5296.00   2.91976333   0.05259133
5297.00   2.88369226   0.05232738
5298.00   2.92909980   0.05235695
5299.00   2.92186689   0.05243180
5300.00   2.90824032   0.05236917
5301.00   2.95275784   0.05247942
5302.00   2.90294814   0.05234526
5303.00   2.87218833   0.05232226
5304.00   2.91479325   0.05242331
5305.00   2.92845225   0.05251078
5306.00   2.94499874   0.05259716
5307.00   2.88526678   0.05245859
5308.00   2.89614940   0.05249426
5309.00   2.91938901   0.05250565
5310.00   2.88843012   0.05239598
5311.00   2.88948703   0.05245634
5312.00   2.86548424   0.05242538
5313.00   2.82784271   0.05229284
5314.00   2.84138370   0.05220909
5315.00   2.85810328   0.05207792
5316.00   2.90409756   0.05220350
5317.00   2.91960764   0.05207607
5318.00   2.86089134   0.05190931
5319.00   2.86611676   0.05197305
5320.00   2.83117890   0.05172955
5321.00   2.80734253   0.05157298
5322.00   2.84741402   0.05156439
5323.00   2.84077477   0.05128051
5324.00   2.79802155   0.05099314
5325.00   2.74463105   0.05073563
5326.00   2.73345828   0.05051192
5327.00   2.79690099   0.05061776
5328.00   2.82047176   0.05080652
5329.00   2.80505061   0.05095811
5330.00   2.79890895   0.05106999
5331.00   2.77559447   0.05107883
5332.00   2.81891394   0.05137584
5333.00   2.83279538   0.05146114
5334.00   2.79078150   0.05134711
5335.00   2.80068707   0.05148869
5336.00   2.75376987   0.05130219
5337.00   2.75703907   0.05115149
5338.00   2.70333409   0.05096656
5339.00   2.73058915   0.05115147
5340.00   2.75253105   0.05130751
5341.00   2.72761774   0.05125948
5342.00   2.75093842   0.05138731
5343.00   2.68407774   0.05110329
5344.00   2.66750050   0.05094308
5345.00   2.81238508   0.05160996
5346.00   2.73532748   0.05138621
5347.00   2.73775148   0.05157920
5348.00   2.73919368   0.05187902
5349.00   2.87820554   0.05252334
5350.00   2.80650544   0.05207843
5351.00   2.70225048   0.05166923
5352.00   2.76116586   0.05193689
5353.00   2.71199131   0.05183546
5354.00   2.70797706   0.05195842
5355.00   2.77075124   0.05234873
5356.00   2.74624300   0.05238744
5357.00   2.73848581   0.05228052
5358.00   2.75200224   0.05207325
5359.00   2.73516226   0.05188408
5360.00   2.75886130   0.05196282
5361.00   2.73690891   0.05183163
5362.00   2.76134682   0.05174791
5363.00   2.73632383   0.05153322
5364.00   2.76092434   0.05152797
5365.00   2.73340034   0.05135691
5366.00   2.65440893   0.05097920
5367.00   2.69803619   0.05104894
5368.00   2.70373440   0.05100922
5369.00   2.63005137   0.05059456
5370.00   2.67511582   0.05070433
5371.00   2.79069686   0.05137743
5372.00   2.78515506   0.05163428
5373.00   2.68040156   0.05137624
5374.00   2.66096973   0.05148715
5375.00   2.72192526   0.05183835
5376.00   2.73369837   0.05186176
5377.00   2.68109274   0.05169407
5378.00   2.66251802   0.05170910
5379.00   2.73324323   0.05210373
5380.00   2.71671081   0.05205161
5381.00   2.69556284   0.05185811
5382.00   2.73004913   0.05178340
5383.00   2.69311523   0.05168280
5384.00   2.72119737   0.05200646
5385.00   2.69614029   0.05213100
5386.00   2.62820864   0.05179033
5387.00   2.63609624   0.05183769
5388.00   2.61090326   0.05195559
5389.00   2.57384682   0.05175342
5390.00   2.65101123   0.05215025
5391.00   2.70855808   0.05248369
5392.00   2.60524654   0.05210976
5393.00   2.65313435   0.05237885
5394.00   2.68067336   0.05230258
5395.00   2.65535951   0.05206346
5396.00   2.63782883   0.05223636
5397.00   2.64027929   0.05230659
5398.00   2.60058808   0.05214248
5399.00   2.61753917   0.05234691
5400.00   2.59463477   0.05234802
5401.00   2.59653378   0.05235532
5402.00   2.63210034   0.05242169
5403.00   2.60814953   0.05242925
5404.00   2.60189080   0.05273687
5405.00   2.54067349   0.05244903
5406.00   2.58051467   0.05240808
5407.00   2.58771157   0.05263678
5408.00   2.61690116   0.05280483
5409.00   2.55648613   0.05261429
5410.00   2.51454973   0.05274869
5411.00   2.52519369   0.05311248
5412.00   2.54856062   0.05353170
5413.00   2.56579661   0.05386015
5414.00   2.56310654   0.05394756
5415.00   2.57785368   0.05423711
5416.00   2.57290363   0.05452448
5417.00   2.54158139   0.05451348
5418.00   2.51282001   0.05454676
5419.00   2.41468859   0.05425343
5420.00   2.41808605   0.05417520
5421.00   2.49230337   0.05446874
5422.00   2.50194883   0.05465403
5423.00   2.52656245   0.05481669
5424.00   2.46795058   0.05465747
5425.00   2.44186521   0.05471010
5426.00   2.46586514   0.05481829
5427.00   2.42159247   0.05471297
5428.00   2.37284088   0.05444368
5429.00   2.40706563   0.05468025
5430.00   2.50640512   0.05522801
5431.00   2.49452615   0.05522726
5432.00   2.41178441   0.05505497
5433.00   2.44136977   0.05540905
5434.00   2.43250847   0.05548170
5435.00   2.41048026   0.05551397
5436.00   2.55200982   0.05648346
5437.00   2.45428205   0.05620904
5438.00   2.36568952   0.05643719
5439.00   2.41849256   0.05682860
5440.00   2.38550043   0.05688850
5441.00   2.40277910   0.05684661
5442.00   2.47573590   0.05729499
5443.00   2.46622133   0.05753088
5444.00   2.40290356   0.05746745
5445.00   2.32193136   0.05704300
5446.00   2.32096195   0.05695266
5447.00   2.37994933   0.05748302
5448.00   2.42380619   0.05791812
5449.00   2.48935580   0.05846616
5450.00   2.38048172   0.05814732
5451.00   2.49263239   0.05881902
5452.00   2.53929019   0.05900022
5453.00   2.50633192   0.05881691
5454.00   2.47354817   0.05872642
5455.00   2.43730998   0.05904630
5456.00   2.36728311   0.06046071
5457.00   2.33008909   0.06316277
5458.00   2.36230683   0.06636736
5459.00   2.39723229   0.06883309
5460.00   2.38466406   0.06991007
5461.00   2.36124778   0.06958649
5462.00   2.36793900   0.06820945
5463.00   2.37069726   0.06665730
5464.00   2.36208963   0.06556161
5465.00   2.34896088   0.06468062
5466.00   2.29569435   0.06354903
5467.00   2.30538058   0.06283259
5468.00   2.38309765   0.06248470
5469.00   2.38059306   0.06173405
5470.00   2.34273100   0.06111022
5471.00   2.33792567   0.06083759
5472.00   2.34651327   0.06063853
5473.00   2.33419633   0.06024211
5474.00   2.29944253   0.05974911
5475.00   2.32887483   0.05987516
5476.00   2.35692716   0.06010059
5477.00   2.32141304   0.05996932
5478.00   2.33927131   0.06039880
5479.00   2.33993435   0.06072151
5480.00   2.30325103   0.06061980
5481.00   2.24557567   0.06058249
5482.00   2.26662111   0.06123559
5483.00   2.26822257   0.06121368
5484.00   2.31155396   0.06148716
5485.00   2.43481088   0.06184581
5486.00   2.44152451   0.06177157
5487.00   2.26003456   0.06104672
5488.00   2.26064801   0.06104508
5489.00   2.49850440   0.06296707
5490.00   2.44406748   0.06316113
5491.00   2.44924855   0.06457865
5492.00   2.18586636   0.06689632
5493.00   2.31429696   0.06282730
5494.00   2.27243900   0.05870951
5495.00   2.45125055   0.05925288
5496.00   2.60024428   0.05943835
5497.00   2.53963161   0.06021800
5498.00   2.49975324   0.05915953
5499.00   2.46608973   0.05750202
5500.00   2.23482180   0.05564697
5501.00   2.39026833   0.05561528
5502.00   2.46997666   0.05623833
5503.00   2.43226004   0.05659745
5504.00   2.47798514   0.05477077
5505.00   2.41400814   0.05383526
5506.00   2.36259842   0.05335493
5507.00   2.44960380   0.05442902
5508.00   2.44597149   0.05713698
5509.00   2.53966451   0.05364606
5510.00   2.32593656   0.05345005
5511.00   2.33150053   0.05265145
5512.00   2.50616884   0.05496737
5513.00   2.67172432   0.05124064
5514.00   2.57185340   0.05034980
5515.00   2.44209599   0.05090002
5516.00   2.47935414   0.05104401
5517.00   2.46117926   0.05094813
5518.00   2.40530348   0.05064230
5519.00   2.45089626   0.04948400
5520.00   2.35845947   0.04920945
5521.00   2.37653494   0.04810592
5522.00   2.35404897   0.04791560
5523.00   2.39239001   0.04762147
5524.00   2.47799873   0.04732412
5525.00   2.56992888   0.04687711
5526.00   2.51301336   0.04601559
5527.00   2.50353646   0.04597363
5528.00   2.53561735   0.04782817
5529.00   2.27188230   0.04639993
5530.00   2.21723914   0.04411474
5531.00   2.48585558   0.04515751
5532.00   2.51040244   0.04483178
5533.00   2.40837479   0.04376492
5534.00   2.42248034   0.04402402
5535.00   2.33762002   0.04331805
5536.00   2.47614765   0.04349462
5537.00   2.55917883   0.04367205
5538.00   2.53320527   0.04341864
5539.00   2.49293542   0.04305753
5540.00   2.43857479   0.04260421
5541.00   2.52992082   0.04287529
5542.00   2.58636928   0.04315215
5543.00   2.61767530   0.04278978
5544.00   2.58169055   0.04249105
5545.00   2.49276686   0.04150723
5546.00   2.44098830   0.04407434
5547.00   2.32502842   0.04971507
5548.00   2.49054766   0.04120346
5549.00   2.40441561   0.04062835
5550.00   2.59663367   0.04139395
5551.00   2.61596322   0.04305781
5552.00   2.48049879   0.04190576
5553.00   2.48151922   0.04021878
5554.00   2.54412365   0.04058182
5555.00   2.57521319   0.04054040
5556.00   2.58594084   0.04032413
5557.00   2.54518437   0.04021686
5558.00   2.37890100   0.04220456
5559.00   2.39185905   0.04262918
5560.00   2.54931998   0.03828877
5561.00   2.48861670   0.03844649
5562.00   2.42942548   0.03817976
5563.00   2.49015403   0.03819653
5564.00   2.46787167   0.03776519
5565.00   2.42832923   0.03738192
5566.00   2.51357555   0.03753017
5567.00   2.45833945   0.03728566
5568.00   2.43930697   0.03693665
5569.00   2.41982889   0.03676634
5570.00   2.40190887   0.03676325
5571.00   2.43749070   0.03663602
5572.00   2.42511010   0.03764417
5573.00   2.41887856   0.03975675
5574.00   2.49743772   0.03864062
5575.00   2.44769001   0.03894770
5576.00   2.45128012   0.04083604
5577.00   2.53822517   0.04349180
5578.00   2.50456047   0.04563427
5579.00   2.35877323   0.04553052
5580.00   2.36857104   0.04369864
5581.00   2.40148664   0.03978185
5582.00   2.35521770   0.03576040
5583.00   2.39766812   0.03487885
5584.00   2.46787691   0.03498490
5585.00   2.53840852   0.03497526
5586.00   2.49389911   0.03465549
5587.00   2.35586143   0.03406761
5588.00   2.32153869   0.03392566
5589.00   2.36123252   0.03395849
5590.00   2.29075646   0.03411493
5591.00   2.29543972   0.03370237
5592.00   2.36206150   0.03363007
5593.00   2.32288361   0.03357222
5594.00   2.24743056   0.03324686
5595.00   2.23722315   0.03298238
5596.00   2.34153724   0.03336771
5597.00   2.42980695   0.03427097
5598.00   2.43459821   0.03359044
5599.00   2.29694414   0.03391644
5600.00   2.18282104   0.03621092
5601.00   2.23248744   0.03305484
5602.00   2.38002324   0.03347404
5603.00   2.39293909   0.03421015
5604.00   2.30570197   0.03212400
5605.00   2.38141942   0.03272378
5606.00   2.42491055   0.03270637
5607.00   2.41137815   0.03267854
5608.00   2.42959905   0.03306104
5609.00   2.31883097   0.03227739
5610.00   2.31995344   0.03179605
5611.00   2.38747883   0.03186256
5612.00   2.33457398   0.03176428
5613.00   2.24755239   0.03149959
5614.00   2.31107593   0.03143252
5615.00   2.22450590   0.03080079
5616.00   2.30402541   0.03288321
5617.00   2.41328430   0.03317594
5618.00   2.37614489   0.03202892
5619.00   2.35152173   0.03180920
5620.00   2.34340930   0.03113707
5621.00   2.31378841   0.03079704
5622.00   2.27130866   0.03053569
5623.00   2.36249328   0.03078020
5624.00   2.38865304   0.03069555
5625.00   2.27493906   0.03016396
5626.00   2.25487924   0.03022140
5627.00   2.42281771   0.03193561
5628.00   2.50963235   0.03133991
5629.00   2.32132053   0.03210678
5630.00   2.19022703   0.03191709
5631.00   2.31157827   0.03297344
5632.00   2.22831035   0.03137929
5633.00   2.27349734   0.03001058
5634.00   2.20375633   0.03185369
5635.00   2.16240549   0.03178662
5636.00   2.20889521   0.02940542
5637.00   2.19913507   0.02873405
5638.00   2.21493745   0.02980588
5639.00   2.26569152   0.03254634
5640.00   2.26457214   0.02925457
5641.00   2.20656872   0.02892241
5642.00   2.20650339   0.02874091
5643.00   2.23691320   0.02878812
5644.00   2.20975018   0.02862670
5645.00   2.19851041   0.02847645
5646.00   2.16694307   0.02839177
5647.00   2.18003726   0.02854066
5648.00   2.15766191   0.02884837
5649.00   2.16378951   0.02856766
5650.00   2.24038768   0.02836181
5651.00   2.22559881   0.02853919
5652.00   2.22694516   0.02877856
5653.00   2.21737504   0.03009014
5654.00   2.23158717   0.03032164
5655.00   2.24693131   0.03082507
5656.00   2.29734826   0.03442613
5657.00   2.23210406   0.03453063
5658.00   1.93202698   0.03639006
5659.00   2.03172541   0.04210019
5660.00   2.19323659   0.03651728
5661.00   2.23866367   0.03120458
5662.00   2.28543925   0.02992693
5663.00   2.23090816   0.02796111
5664.00   2.17414165   0.02751653
5665.00   2.14619231   0.02788085
5666.00   2.15160894   0.02769686
5667.00   2.14244199   0.02825198
5668.00   2.01807189   0.02938582
5669.00   2.10748363   0.02818909
5670.00   2.18752265   0.02791159
5671.00   2.23119807   0.02833121
5672.00   2.29721642   0.02864906
5673.00   2.14060974   0.02818649
5674.00   2.09830046   0.03142718
5675.00   2.18094039   0.02947921
5676.00   2.19495368   0.02763078
5677.00   2.16230035   0.02764889
5678.00   2.14002609   0.02875730
5679.00   2.20880961   0.02796324
5680.00   2.18809581   0.02929216
5681.00   2.12666726   0.02944736
5682.00   2.10381532   0.02970459
5683.00   2.05150723   0.03126920
5684.00   2.04226947   0.03003092
5685.00   2.02847910   0.02921000
5686.00   2.22005057   0.02979495
5687.00   2.12831187   0.02980612
5688.00   2.03308415   0.02980898
5689.00   2.18203354   0.03035873
5690.00   2.18159199   0.03021597
5691.00   2.16267109   0.02976361
5692.00   2.24262333   0.03121124
5693.00   2.25942254   0.03103605
5694.00   2.14402795   0.02763416
5695.00   2.22683787   0.02770941
5696.00   2.22422695   0.02815692
5697.00   2.21836019   0.02777562
5698.00   2.26950336   0.02967377
5699.00   2.19977641   0.02678563
5700.00   2.22602749   0.02669558
5701.00   2.23776269   0.02677407
5702.00   2.24693418   0.02654095
5703.00   2.27418494   0.02630423
5704.00   2.25621343   0.02595099
5705.00   2.16034412   0.02542741
5706.00   2.26969290   0.02548049
5707.00   2.33902264   0.02587173
5708.00   2.34880328   0.02643590
5709.00   2.31611514   0.02589172
5710.00   2.28039098   0.02626501
5711.00   2.28905082   0.02641556
5712.00   2.29384780   0.02585900
5713.00   2.29434943   0.02592265
5714.00   2.27061009   0.02544778
5715.00   2.27354503   0.02539966
5716.00   2.29936099   0.02549712
5717.00   2.25723839   0.02522961
5718.00   2.21805763   0.02494747
5719.00   2.31724262   0.02515679
5720.00   2.32318997   0.02513812
5721.00   2.26512575   0.02475783
5722.00   2.21590495   0.02434122
5723.00   2.26348853   0.02525272
5724.00   2.16843176   0.02514523
5725.00   2.17791104   0.02437250
5726.00   2.25321221   0.02459657
5727.00   2.24503160   0.02443577
5728.00   2.21563029   0.02421268
5729.00   2.24806118   0.02422835
5730.00   2.30239749   0.02434660
5731.00   2.28619838   0.02403373
5732.00   2.20487642   0.02478980
5733.00   2.19339204   0.02483273
5734.00   2.19823098   0.02395922
5735.00   2.17408943   0.02393250
5736.00   2.26558614   0.02400668
5737.00   2.30041552   0.02407427
5738.00   2.19472742   0.02374128
5739.00   2.21849656   0.02377459
5740.00   2.25582170   0.02375689
5741.00   2.24265695   0.02416531
5742.00   2.19551229   0.02412390
5743.00   2.22656274   0.02527398
5744.00   2.30292559   0.02534524
5745.00   2.29356384   0.02362822
5746.00   2.24713492   0.02512036
5747.00   2.22748852   0.02430584
5748.00   2.32286406   0.02349987
5749.00   2.33812118   0.02368790
5750.00   2.35912752   0.02373547
5751.00   2.29846525   0.02379960
5752.00   2.27830291   0.02453962
5753.00   2.29956341   0.02439080
5754.00   2.19137716   0.02336738
5755.00   2.13865948   0.02363973
5756.00   2.20850229   0.02361241
5757.00   2.23455501   0.02326303
5758.00   2.25782037   0.02335645
5759.00   2.26559806   0.02342883
5760.00   2.20071411   0.02331890
5761.00   2.24222922   0.02335939
5762.00   2.16986036   0.02305209
5763.00   2.16568112   0.02423247
5764.00   2.21532750   0.02535897
5765.00   2.19467854   0.02344834
5766.00   2.20177269   0.02413595
5767.00   2.19088912   0.02515746
5768.00   2.22432065   0.02483666
5769.00   2.21217608   0.02522880
5770.00   2.22858524   0.02573711
5771.00   2.27069330   0.02603720
5772.00   2.25567794   0.02593925
5773.00   2.22954249   0.02719552
5774.00   2.20657516   0.02500048
5775.00   2.14248323   0.02540453
5776.00   2.15749717   0.02318644
5777.00   2.24282146   0.02307220
5778.00   2.28038621   0.02311689
5779.00   2.23071718   0.02309110
5780.00   2.21968961   0.02307542
5781.00   2.22168064   0.02294431
5782.00   2.23782468   0.02298005
5783.00   2.26805520   0.02308086
5784.00   2.23150778   0.02294500
5785.00   2.23584461   0.02292178
5786.00   2.23472142   0.02315858
5787.00   2.27784538   0.02343823
5788.00   2.28497481   0.02373417
5789.00   2.24522495   0.02428205
5790.00   2.30969977   0.02486784
5791.00   2.32215357   0.02525097
5792.00   2.36009502   0.02565837
5793.00   2.26863074   0.02521215
5794.00   2.22738647   0.02438917
5795.00   2.26090145   0.02400664
5796.00   2.30412650   0.02342540
5797.00   2.25139999   0.02320967
5798.00   2.34942102   0.02338530
5799.00   2.32194400   0.02326536
5800.00   2.27719545   0.02318186
5801.00   2.22385693   0.02316506
5802.00   2.25465560   0.02327334
5803.00   2.26881027   0.02327351
5804.00   2.24187613   0.02313923
5805.00   2.22658730   0.02317131
5806.00   2.18517566   0.02349541
5807.00   2.35500216   0.02426881
5808.00   2.24236631   0.02307645
5809.00   2.25418162   0.02305972
5810.00   2.29760885   0.02309027
5811.00   2.21548128   0.02305807
5812.00   2.27717566   0.02488969
5813.00   2.30709577   0.02452501
5814.00   2.21622753   0.02294850
5815.00   2.22130036   0.02311790
5816.00   2.29912567   0.02329308
5817.00   2.32810879   0.02324706
5818.00   2.30469131   0.02316367
5819.00   2.31845021   0.02343281
5820.00   2.23438478   0.02348652
5821.00   2.19531560   0.02311634
5822.00   2.25697613   0.02327318
5823.00   2.33318782   0.02347479
5824.00   2.34002781   0.02374774
5825.00   2.27387810   0.02354081
5826.00   2.24864197   0.02329807
5827.00   2.25388432   0.02331629
5828.00   2.28940725   0.02334316
5829.00   2.33491015   0.02350671
5830.00   2.26527381   0.02336286
5831.00   2.29537606   0.02342298
5832.00   2.24978709   0.02334071
5833.00   2.24515820   0.02334148
5834.00   2.30182886   0.02340660
5835.00   2.27591300   0.02335914
5836.00   2.26185036   0.02361316
5837.00   2.24111247   0.02350483
5838.00   2.22110605   0.02327576
5839.00   2.26398563   0.02339324
5840.00   2.22648287   0.02326039
5841.00   2.24150085   0.02457087
5842.00   2.28734303   0.02555545
5843.00   2.15512562   0.02333866
5844.00   2.22342443   0.02366153
5845.00   2.28676248   0.02344735
5846.00   2.23531651   0.02335684
5847.00   2.21521258   0.02322218
5848.00   2.23123360   0.02330218
5849.00   2.25995660   0.02341850
5850.00   2.21848845   0.02317017
5851.00   2.20359755   0.02327259
5852.00   2.23719978   0.02349072
5853.00   2.18740869   0.02324066
5854.00   2.21967125   0.02333050
5855.00   2.29110265   0.02349562
5856.00   2.21380663   0.02327588
5857.00   2.21909809   0.02339217
5858.00   2.26482892   0.02495034
5859.00   2.26100874   0.02435547
5860.00   2.23693919   0.02300295
5861.00   2.16115284   0.02499112
5862.00   2.09605360   0.02615789
5863.00   2.18325162   0.02362301
5864.00   2.19732666   0.02351807
5865.00   2.26267457   0.02429209
5866.00   2.21183920   0.02345551
5867.00   2.16704583   0.02348852
5868.00   2.20608902   0.02346832
5869.00   2.18799734   0.02384130
5870.00   2.16809297   0.02611234
5871.00   2.18958330   0.02525006
5872.00   2.16800928   0.02307131
5873.00   2.16187620   0.02326293
5874.00   2.22248435   0.02339196
5875.00   2.20518899   0.02333468
5876.00   2.21303535   0.02330364
5877.00   2.18831778   0.02312830
5878.00   2.13642454   0.02282125
5879.00   2.06666970   0.02266089
5880.00   2.15450954   0.02276955
5881.00   2.20377421   0.02269624
5882.00   2.13661361   0.02268069
5883.00   2.12404513   0.02341338
5884.00   2.12444162   0.02296012
5885.00   2.17660952   0.02253200
5886.00   2.16789937   0.02269576
5887.00   2.13221073   0.02326106
5888.00   2.18079519   0.02522283
5889.00   2.16595531   0.02916801
5890.00   2.10599303   0.03770116
5891.00   2.10754657   0.04131194
5892.00   1.95888865   0.03630739
5893.00   2.00053716   0.03214852
5894.00   2.07041287   0.02730050
5895.00   2.07990885   0.02895167
5896.00   2.11503625   0.03490912
5897.00   2.18949151   0.03736049
5898.00   2.08455062   0.03730816
5899.00   2.00143838   0.03393374
5900.00   2.13266373   0.02503743
5901.00   2.14778852   0.02225685
5902.00   2.12578821   0.02224425
5903.00   2.10689688   0.02225120
5904.00   2.11683989   0.02240798
5905.00   2.19578457   0.02267249
5906.00   2.21065092   0.02273109
