% File created by shivutils (I.Shivvers)
% wl(A)   flm    er(optional)
6834.00   1.36765468   0.01874007
6836.00   1.36641419   0.01865520
6838.00   1.36710894   0.01846061
6840.00   1.36230659   0.01828290
6842.00   1.36139119   0.01809408
6844.00   1.35782850   0.01792263
6846.00   1.34839630   0.01781637
6848.00   1.35239089   0.01783073
6850.00   1.35152674   0.01781943
6852.00   1.35106814   0.01778055
6854.00   1.35059834   0.01772765
6856.00   1.34676445   0.01768841
6858.00   1.33277607   0.01766689
6860.00   1.33662891   0.01797641
6862.00   1.34219253   0.01831990
6864.00   1.34458256   0.01856130
6866.00   1.34259093   0.01864114
6868.00   1.32224572   0.01833078
6870.00   1.31324542   0.01858903
6872.00   1.30135822   0.01949074
6874.00   1.28502381   0.02046778
6876.00   1.27467632   0.02084297
6878.00   1.29422712   0.02060306
6880.00   1.29653442   0.02000800
6882.00   1.29808009   0.01943486
6884.00   1.30763674   0.01900052
6886.00   1.32071269   0.01859675
6888.00   1.31207991   0.01828515
6890.00   1.30769908   0.01838308
6892.00   1.30929160   0.01870921
6894.00   1.30944490   0.01895710
6896.00   1.29895055   0.01886895
6898.00   1.29628193   0.01864130
6900.00   1.30081248   0.01857522
6902.00   1.30831695   0.01863998
6904.00   1.31701672   0.01870632
6906.00   1.32649159   0.01862813
6908.00   1.31125212   0.01838566
6910.00   1.28639877   0.01815891
6912.00   1.27708495   0.01809089
6914.00   1.28534114   0.01812734
6916.00   1.28504932   0.01802452
6918.00   1.28719747   0.01805925
6920.00   1.29945540   0.01825540
6922.00   1.29965174   0.01834347
6924.00   1.28079605   0.01825051
6926.00   1.26642644   0.01825849
6928.00   1.26410687   0.01808733
6930.00   1.26295269   0.01774899
6932.00   1.26417100   0.01746347
6934.00   1.26599514   0.01739290
6936.00   1.25716412   0.01746698
6938.00   1.23782063   0.01747994
6940.00   1.23342133   0.01746560
6942.00   1.24324214   0.01745162
6944.00   1.25569713   0.01747994
6946.00   1.25876617   0.01761997
6948.00   1.24508405   0.01761840
6950.00   1.23613238   0.01749122
6952.00   1.24062181   0.01742375
6954.00   1.25374067   0.01749419
6956.00   1.25382817   0.01735844
6958.00   1.24596095   0.01704509
6960.00   1.23751521   0.01690638
6962.00   1.23859406   0.01697231
6964.00   1.25067282   0.01708206
6966.00   1.24977410   0.01705991
6968.00   1.23981071   0.01708182
6970.00   1.25009239   0.01714784
6972.00   1.26453292   0.01721155
6974.00   1.25432837   0.01722463
6976.00   1.23844135   0.01721682
6978.00   1.23942816   0.01725473
6980.00   1.24043214   0.01725536
6982.00   1.23596561   0.01719809
6984.00   1.23205471   0.01712313
6986.00   1.24812317   0.01714506
6988.00   1.22419536   0.01690594
6990.00   1.20998657   0.01674854
6992.00   1.21347630   0.01673305
6994.00   1.20938337   0.01669545
6996.00   1.21386087   0.01682668
6998.00   1.21673429   0.01681962
7000.00   1.20995033   0.01673288
7002.00   1.20397770   0.01670075
7004.00   1.21696329   0.01682346
7006.00   1.20154917   0.01677079
7008.00   1.19910872   0.01671430
7010.00   1.19862211   0.01675358
7012.00   1.19745386   0.01682033
7014.00   1.20633757   0.01672222
7016.00   1.20123959   0.01667883
7018.00   1.19408119   0.01663585
7020.00   1.19395065   0.01661768
7022.00   1.19758952   0.01663761
7024.00   1.18912947   0.01667438
7026.00   1.18507612   0.01654174
7028.00   1.18193781   0.01653550
7030.00   1.18148124   0.01668573
7032.00   1.18178666   0.01682693
7034.00   1.17525423   0.01665264
7036.00   1.18686497   0.01666592
7038.00   1.18992412   0.01670878
7040.00   1.18039286   0.01663896
7042.00   1.16841042   0.01650867
7044.00   1.17540944   0.01669658
7046.00   1.18293750   0.01676111
7048.00   1.18529725   0.01675069
7050.00   1.18071258   0.01670234
7052.00   1.17307436   0.01667456
7054.00   1.17226470   0.01675601
7056.00   1.18613994   0.01676556
7058.00   1.17728353   0.01667692
7060.00   1.16910541   0.01665097
7062.00   1.18886411   0.01684661
7064.00   1.20915890   0.01721168
7066.00   1.23684835   0.01766764
7068.00   1.27560270   0.01825462
7070.00   1.29641807   0.01862805
7072.00   1.27517903   0.01843968
7074.00   1.24800003   0.01772436
7076.00   1.19776595   0.01702096
7078.00   1.16224670   0.01662182
7080.00   1.15599716   0.01654623
7082.00   1.16787481   0.01658688
7084.00   1.15316999   0.01648355
7086.00   1.14704287   0.01648637
7088.00   1.13817537   0.01648304
7090.00   1.13376963   0.01645999
7092.00   1.14701951   0.01647909
7094.00   1.15918601   0.01660434
7096.00   1.15564775   0.01649789
7098.00   1.14482129   0.01640259
7100.00   1.13672721   0.01638128
7102.00   1.13789177   0.01633363
7104.00   1.14339530   0.01633021
7106.00   1.13691187   0.01639116
7108.00   1.13101733   0.01630287
7110.00   1.13087237   0.01623382
7112.00   1.13188040   0.01658303
7114.00   1.13831317   0.01679251
7116.00   1.13836062   0.01646802
7118.00   1.12269342   0.01616291
7120.00   1.10163653   0.01615685
7122.00   1.10202062   0.01617066
7124.00   1.11985505   0.01625135
7126.00   1.11733866   0.01623375
7128.00   1.11466038   0.01622622
7130.00   1.12607372   0.01627639
7132.00   1.14140189   0.01628744
7134.00   1.12337577   0.01618225
7136.00   1.11813223   0.01620376
7138.00   1.12163126   0.01624034
7140.00   1.12226677   0.01620126
7142.00   1.11638856   0.01616211
7144.00   1.11956894   0.01634476
7146.00   1.12750924   0.01641363
7148.00   1.12122917   0.01631082
7150.00   1.09982908   0.01614678
7152.00   1.10041130   0.01617387
7154.00   1.10125685   0.01613294
7156.00   1.10951912   0.01620772
7158.00   1.12191534   0.01633305
7160.00   1.12931514   0.01637677
7162.00   1.11693537   0.01624448
7164.00   1.11467779   0.01617586
7166.00   1.11908054   0.01624263
7168.00   1.11677778   0.01624726
7170.00   1.10085642   0.01609371
7172.00   1.09162855   0.01626073
7174.00   1.09332252   0.01629371
7176.00   1.09391403   0.01630352
7178.00   1.08943856   0.01634746
7180.00   1.08184254   0.01640617
7182.00   1.07585049   0.01627285
7184.00   1.07647228   0.01634407
7186.00   1.09066010   0.01679090
7188.00   1.10014093   0.01704244
7190.00   1.08451569   0.01657018
7192.00   1.06807458   0.01646926
7194.00   1.06980669   0.01643859
7196.00   1.06646860   0.01633524
7198.00   1.05815399   0.01622012
7200.00   1.05857468   0.01622527
7202.00   1.05601132   0.01607260
7204.00   1.07312262   0.01625321
7206.00   1.07746756   0.01639741
7208.00   1.07229555   0.01644201
7210.00   1.08427858   0.01655588
7212.00   1.07652020   0.01639979
7214.00   1.07881534   0.01624367
7216.00   1.08422410   0.01611390
7218.00   1.08089852   0.01602191
7220.00   1.06189787   0.01597718
7222.00   1.05871260   0.01593126
7224.00   1.06554759   0.01588326
7226.00   1.06444299   0.01585743
7228.00   1.05573213   0.01585474
7230.00   1.06016004   0.01585438
7232.00   1.06829274   0.01596418
7234.00   1.07560480   0.01614562
7236.00   1.07967722   0.01653218
7238.00   1.07370460   0.01707336
7240.00   1.04764688   0.01749733
7242.00   1.04760849   0.01785986
7244.00   1.04272497   0.01812792
7246.00   1.04138172   0.01820652
7248.00   1.05042636   0.01803501
7250.00   1.06040871   0.01762941
7252.00   1.06435490   0.01716611
7254.00   1.06869590   0.01678752
7256.00   1.06295383   0.01653345
7258.00   1.04618943   0.01636573
7260.00   1.04222023   0.01619281
7262.00   1.04905427   0.01604438
7264.00   1.05493796   0.01598049
7266.00   1.05804145   0.01597819
7268.00   1.05882919   0.01600687
7270.00   1.05252934   0.01606189
7272.00   1.06256354   0.01655998
7274.00   1.07405818   0.01724380
7276.00   1.07766056   0.01782153
7278.00   1.07425940   0.01820558
7280.00   1.08520114   0.01884761
7282.00   1.08933556   0.01895880
7284.00   1.10049629   0.01859417
7286.00   1.12374127   0.01816862
7288.00   1.14925301   0.01801563
7290.00   1.13770878   0.01747828
7292.00   1.10231650   0.01681309
7294.00   1.06806147   0.01637513
7296.00   1.05371284   0.01626148
7298.00   1.06262672   0.01631274
7300.00   1.06485021   0.01620368
7302.00   1.06851852   0.01637820
7304.00   1.06670260   0.01649959
7306.00   1.05663931   0.01641901
7308.00   1.04495680   0.01624033
7310.00   1.06629121   0.01644605
7312.00   1.09914851   0.01681247
7314.00   1.09996903   0.01722782
7316.00   1.07385135   0.01750063
7318.00   1.06297421   0.01749006
7320.00   1.06538546   0.01767556
7322.00   1.08465159   0.01753877
7324.00   1.09451258   0.01708399
7326.00   1.09323359   0.01665964
7328.00   1.10288715   0.01675782
7330.00   1.10716736   0.01665599
7332.00   1.09835041   0.01674419
7334.00   1.09766340   0.01677436
7336.00   1.10642004   0.01675944
7338.00   1.10121357   0.01706736
7340.00   1.10984373   0.01758773
7342.00   1.11021674   0.01774551
7344.00   1.11069286   0.01774467
7346.00   1.11709917   0.01766011
7348.00   1.12337768   0.01720289
7350.00   1.11802566   0.01648417
7352.00   1.11368740   0.01614051
7354.00   1.10932171   0.01618765
7356.00   1.10540485   0.01638603
7358.00   1.10969257   0.01646590
7360.00   1.10085285   0.01637636
7362.00   1.08327293   0.01629342
7364.00   1.07350719   0.01635468
7366.00   1.08210707   0.01659543
7368.00   1.10126531   0.01690076
7370.00   1.10972250   0.01716784
7372.00   1.10659635   0.01724427
7374.00   1.09717453   0.01706179
7376.00   1.09141803   0.01669054
7378.00   1.10387719   0.01642300
7380.00   1.09959614   0.01608873
7382.00   1.09109700   0.01588285
7384.00   1.09041727   0.01588065
7386.00   1.10206735   0.01603699
7388.00   1.11155450   0.01618296
7390.00   1.10954964   0.01634203
7392.00   1.10527456   0.01627288
7394.00   1.10478640   0.01617040
7396.00   1.10813022   0.01632949
7398.00   1.10191429   0.01659925
7400.00   1.10757101   0.01667052
7402.00   1.11305177   0.01670071
7404.00   1.11102271   0.01672505
7406.00   1.10240316   0.01668541
7408.00   1.10460603   0.01649951
7410.00   1.10559714   0.01625369
7412.00   1.10468590   0.01610570
7414.00   1.09890425   0.01598707
7416.00   1.08641148   0.01574365
7418.00   1.07886028   0.01572049
7420.00   1.07976866   0.01571099
7422.00   1.07948756   0.01569097
7424.00   1.07777154   0.01568810
7426.00   1.08197987   0.01575064
7428.00   1.08745015   0.01585931
7430.00   1.08784854   0.01589789
7432.00   1.08591402   0.01590906
7434.00   1.08099520   0.01593948
7436.00   1.07011282   0.01600592
7438.00   1.07207358   0.01606195
7440.00   1.07830358   0.01607837
7442.00   1.07428586   0.01603777
7444.00   1.06312454   0.01594215
7446.00   1.06688488   0.01581352
7448.00   1.07285893   0.01569158
7450.00   1.07274759   0.01564398
7452.00   1.06629860   0.01561391
7454.00   1.05678737   0.01557841
7456.00   1.04895723   0.01559860
7458.00   1.05242443   0.01561686
7460.00   1.05222356   0.01563031
7462.00   1.04803205   0.01565597
7464.00   1.04397440   0.01570029
7466.00   1.04442978   0.01574275
7468.00   1.04189599   0.01579783
7470.00   1.02976799   0.01585218
7472.00   1.01863825   0.01588432
7474.00   1.01841986   0.01590272
7476.00   1.02653897   0.01597494
7478.00   1.02911747   0.01605590
7480.00   1.03033137   0.01610164
7482.00   1.03213346   0.01610682
7484.00   1.03282082   0.01607702
7486.00   1.02352810   0.01600517
7488.00   1.01120174   0.01585402
7490.00   1.01926470   0.01576483
7492.00   1.03028572   0.01567554
7494.00   1.02173460   0.01551733
7496.00   1.01038325   0.01548341
7498.00   1.01002133   0.01547936
7500.00   1.01732528   0.01547676
7502.00   1.02022743   0.01544810
7504.00   1.01212680   0.01539930
7506.00   1.02080512   0.01544403
7508.00   1.01660192   0.01537752
7510.00   1.01049387   0.01533132
7512.00   1.00649440   0.01532870
7514.00   1.00343668   0.01532882
7516.00   1.00205195   0.01536253
7518.00   1.00140989   0.01543792
7520.00   0.99519420   0.01570805
7522.00   0.99101418   0.01610149
7524.00   1.00042140   0.01640360
7526.00   1.00205386   0.01650550
7528.00   0.98468310   0.01650640
7530.00   0.97651559   0.01632784
7532.00   0.98326617   0.01599734
7534.00   0.98798066   0.01566084
7536.00   0.98740608   0.01552965
7538.00   0.98769861   0.01544870
7540.00   0.98139858   0.01534150
7542.00   0.97401649   0.01523519
7544.00   0.98190945   0.01523619
7546.00   0.98664027   0.01527687
7548.00   0.98335630   0.01524649
7550.00   0.97488403   0.01518103
7552.00   0.96511984   0.01514197
7554.00   0.95705384   0.01517465
7556.00   0.96191716   0.01526276
7558.00   0.97101593   0.01534042
7560.00   0.98029232   0.01537962
7562.00   0.98674989   0.01545090
7564.00   0.98845863   0.01572080
7566.00   1.00184858   0.01589638
7568.00   1.00951755   0.01607303
7570.00   1.00186920   0.01626021
7572.00   0.98656511   0.01641003
7574.00   0.99383926   0.01641945
7576.00   0.99889952   0.01646155
7578.00   0.99958324   0.01620995
7580.00   0.99971056   0.01585793
7582.00   0.99980706   0.01569267
7584.00   0.99009722   0.01580272
%7586.00   0.95369595   0.01565814
%7588.00   1.02436936   0.01625594
%7590.00   0.95253730   0.01551150
%7592.00   1.02404606   0.01552575
%7594.00   1.01439917   0.01543820
%7596.00   1.12724888   0.01756264
%7598.00   1.00600541   0.01776786
%7600.00   0.95857692   0.02035137
%7602.00   0.88803124   0.02362492
%7604.00   0.87187642   0.02848314
%7606.00   0.88355690   0.03199356
%7608.00   0.82563537   0.03359993
%7610.00   0.77043456   0.03408872
%7612.00   0.83068174   0.03442838
%7614.00   0.92657733   0.03408752
7616.00   0.97043639   0.03208363
7618.00   0.98326802   0.02805077
7620.00   0.97816682   0.02292929
7622.00   0.96427441   0.01914239
7624.00   0.97517997   0.01787731
7626.00   0.92472500   0.01782390
7628.00   0.88609022   0.01931775
7630.00   0.88814634   0.02130482
7632.00   0.90751117   0.02238486
7634.00   0.88603020   0.02237238
7636.00   0.90128469   0.02213193
7638.00   0.91941482   0.02177311
7640.00   0.91820043   0.02124895
7642.00   0.90091306   0.02049155
7644.00   0.88988638   0.02001887
7646.00   0.87779349   0.01951229
7648.00   0.87595445   0.01896981
7650.00   0.88365585   0.01848033
7652.00   0.88743573   0.01815956
7654.00   0.89837390   0.01792288
7656.00   0.91005462   0.01769394
7658.00   0.90228772   0.01750403
7660.00   0.88193512   0.01730917
7662.00   0.88672113   0.01696632
7664.00   0.88526887   0.01662619
7666.00   0.88604099   0.01648989
7668.00   0.88808745   0.01633926
7670.00   0.88868403   0.01605211
7672.00   0.88556242   0.01580847
7674.00   0.89414477   0.01560710
7676.00   0.88799113   0.01543981
7678.00   0.88310868   0.01535311
7680.00   0.89172554   0.01537528
7682.00   0.89910507   0.01547884
7684.00   0.90074617   0.01557753
7686.00   0.91095835   0.01563109
7688.00   0.91102028   0.01557913
7690.00   0.89120120   0.01542565
7692.00   0.88175279   0.01529665
7694.00   0.87915140   0.01526683
7696.00   0.86541849   0.01524753
7698.00   0.85559243   0.01525562
7700.00   0.86536193   0.01531079
7702.00   0.88019782   0.01533777
7704.00   0.87527084   0.01535163
7706.00   0.86677653   0.01530833
7708.00   0.85848218   0.01535654
7710.00   0.85378534   0.01571101
7712.00   0.87588739   0.01653367
7714.00   0.87535167   0.01724205
7716.00   0.86092263   0.01770480
7718.00   0.84325832   0.01775554
7720.00   0.83497149   0.01735505
7722.00   0.85591722   0.01694305
7724.00   0.85909557   0.01653068
7726.00   0.86402673   0.01609715
7728.00   0.86573005   0.01574532
7730.00   0.85119009   0.01559479
7732.00   0.85481715   0.01545694
7734.00   0.84594244   0.01512263
7736.00   0.83716542   0.01486754
7738.00   0.83222467   0.01478156
7740.00   0.82556635   0.01473941
7742.00   0.81258917   0.01452792
7744.00   0.81643528   0.01460900
7746.00   0.82328057   0.01514249
7748.00   0.81888312   0.01598543
7750.00   0.79925674   0.01678091
7752.00   0.80366069   0.01702760
7754.00   0.79933172   0.01699196
7756.00   0.79981661   0.01681832
7758.00   0.80515414   0.01645965
7760.00   0.79784685   0.01574031
7762.00   0.80266333   0.01550661
7764.00   0.80781180   0.01535668
7766.00   0.80852127   0.01514248
7768.00   0.80214518   0.01483365
7770.00   0.78882051   0.01452205
7772.00   0.79061419   0.01464565
7774.00   0.80101109   0.01478209
7776.00   0.80192399   0.01485022
7778.00   0.79199380   0.01488676
7780.00   0.79737043   0.01497587
7782.00   0.81555271   0.01501721
7784.00   0.81899315   0.01508039
7786.00   0.81074858   0.01501073
7788.00   0.80127829   0.01486399
7790.00   0.79579586   0.01513544
7792.00   0.79907769   0.01583750
7794.00   0.80594236   0.01630667
7796.00   0.80514795   0.01640768
7798.00   0.79339665   0.01622152
7800.00   0.78632611   0.01590616
7802.00   0.79804897   0.01528264
7804.00   0.80733585   0.01484653
7806.00   0.81049281   0.01482785
7808.00   0.80900484   0.01510568
7810.00   0.79667550   0.01513766
7812.00   0.78908062   0.01506533
7814.00   0.80067366   0.01503468
7816.00   0.81627917   0.01519671
7818.00   0.81638455   0.01564596
7820.00   0.81438488   0.01641776
7822.00   0.82238525   0.01682504
7824.00   0.82722551   0.01690415
7826.00   0.82035857   0.01672422
7828.00   0.80437046   0.01631345
7830.00   0.80975437   0.01538055
7832.00   0.80544615   0.01465135
7834.00   0.80087990   0.01438033
7836.00   0.79849267   0.01447448
7838.00   0.79673642   0.01464783
7840.00   0.80610847   0.01499151
7842.00   0.80486917   0.01498581
7844.00   0.80347615   0.01495289
7846.00   0.80379868   0.01503837
7848.00   0.80054146   0.01519391
7850.00   0.80002028   0.01545538
7852.00   0.81354970   0.01618691
7854.00   0.81855375   0.01671640
7856.00   0.81022114   0.01688192
7858.00   0.80349898   0.01697470
7860.00   0.79859370   0.01653517
7862.00   0.80211431   0.01592964
7864.00   0.81014746   0.01561148
7866.00   0.81859630   0.01568240
7868.00   0.82445550   0.01579255
7870.00   0.80611849   0.01574644
7872.00   0.80276847   0.01567668
7874.00   0.81585926   0.01574936
7876.00   0.82907486   0.01587088
7878.00   0.81799191   0.01565986
7880.00   0.81970978   0.01541831
7882.00   0.82355279   0.01533567
7884.00   0.82174689   0.01535287
7886.00   0.81602764   0.01543975
7888.00   0.82116061   0.01571453
7890.00   0.81114787   0.01566456
7892.00   0.81596923   0.01569191
7894.00   0.82328963   0.01570368
7896.00   0.82159758   0.01549975
7898.00   0.82402629   0.01493736
7900.00   0.81995326   0.01458901
7902.00   0.81761652   0.01455741
7904.00   0.81797576   0.01456974
7906.00   0.81838894   0.01445450
7908.00   0.81431264   0.01453021
7910.00   0.81107259   0.01551581
7912.00   0.79881328   0.01658178
7914.00   0.79259723   0.01730208
7916.00   0.80549949   0.01762626
7918.00   0.82010412   0.01800859
7920.00   0.81632137   0.01774499
7922.00   0.81178951   0.01683926
7924.00   0.81558490   0.01590576
7926.00   0.82742816   0.01565578
7928.00   0.83561820   0.01571972
7930.00   0.82852763   0.01549680
7932.00   0.81866735   0.01527472
7934.00   0.81218165   0.01517266
7936.00   0.80918932   0.01512494
7938.00   0.80537325   0.01485039
7940.00   0.80593127   0.01450119
7942.00   0.81349730   0.01438478
7944.00   0.82086974   0.01448923
7946.00   0.81922215   0.01461266
7948.00   0.82379109   0.01490753
7950.00   0.82920438   0.01516634
7952.00   0.83057290   0.01521525
7954.00   0.82821113   0.01506247
7956.00   0.82527238   0.01484219
7958.00   0.81223422   0.01441771
7960.00   0.80694771   0.01458494
7962.00   0.81240696   0.01528797
7964.00   0.82316011   0.01615476
7966.00   0.82889885   0.01674991
7968.00   0.82955331   0.01677871
7970.00   0.82471579   0.01655603
7972.00   0.82303661   0.01597596
7974.00   0.82142395   0.01517679
7976.00   0.80629921   0.01467778
7978.00   0.82058263   0.01510110
7980.00   0.82465619   0.01533761
7982.00   0.82835370   0.01539823
7984.00   0.83378226   0.01535128
7986.00   0.82216597   0.01507263
7988.00   0.81298751   0.01473469
7990.00   0.80965918   0.01541758
7992.00   0.82163763   0.01636498
7994.00   0.83901793   0.01680914
7996.00   0.82390594   0.01662131
7998.00   0.82981390   0.01671425
8000.00   0.83216840   0.01617341
8002.00   0.82848531   0.01526226
8004.00   0.82296926   0.01455353
8006.00   0.82032186   0.01440710
8008.00   0.82114571   0.01439467
8010.00   0.82416797   0.01454060
8012.00   0.82334381   0.01471097
8014.00   0.81893533   0.01480732
8016.00   0.82945466   0.01489219
8018.00   0.82790810   0.01500793
8020.00   0.83644885   0.01522897
%8022.00   0.85252190   0.01563208
%8024.00   0.86054927   0.01612379
8026.00   0.83930969   0.01624268
8028.00   0.81676817   0.01609194
8030.00   0.80936813   0.01594704
8032.00   0.81431931   0.01570137
8034.00   0.81850642   0.01517322
8036.00   0.81260973   0.01464615
8038.00   0.81266910   0.01441012
8040.00   0.81913328   0.01433057
8042.00   0.82418901   0.01429087
8044.00   0.81818342   0.01422413
8046.00   0.80146623   0.01411619
8048.00   0.79256701   0.01415795
8050.00   0.79678869   0.01432986
8052.00   0.80839235   0.01453033
8054.00   0.81374377   0.01462077
8056.00   0.79520345   0.01443420
8058.00   0.78569061   0.01446837
8060.00   0.79503012   0.01475804
8062.00   0.80680853   0.01501041
8064.00   0.79496258   0.01487695
8066.00   0.80094379   0.01499758
8068.00   0.80579352   0.01488213
8070.00   0.80200410   0.01457888
8072.00   0.79474086   0.01426507
8074.00   0.79768246   0.01414205
8076.00   0.80083418   0.01408376
8078.00   0.79785991   0.01412418
8080.00   0.79498464   0.01412603
8082.00   0.79186112   0.01406028
8084.00   0.78031117   0.01404684
8086.00   0.78638715   0.01410082
8088.00   0.79584622   0.01413721
8090.00   0.78799802   0.01412626
8092.00   0.77048939   0.01409239
8094.00   0.78601104   0.01410605
8096.00   0.77871591   0.01407163
8098.00   0.77084398   0.01418929
8100.00   0.76940304   0.01425915
8102.00   0.77130753   0.01418011
8104.00   0.76332808   0.01416463
8106.00   0.76881987   0.01412649
8108.00   0.77254063   0.01416629
8110.00   0.77049017   0.01415087
8112.00   0.76269794   0.01396869
8114.00   0.74966598   0.01364890
8116.00   0.74651140   0.01398870
8118.00   0.75272101   0.01577236
%8120.00   0.73575073   0.01389305
%8122.00   0.69433802   0.01519422
%8124.00   0.72612119   0.01437642
8126.00   0.74218941   0.01416437
8128.00   0.74602795   0.01401065
8130.00   0.74270135   0.01381876
8132.00   0.73978680   0.01373070
8134.00   0.74243516   0.01378914
8136.00   0.74657005   0.01392642
8138.00   0.73636603   0.01402329
8140.00   0.72298312   0.01397831
8142.00   0.72547609   0.01381486
8144.00   0.74071378   0.01391221
8146.00   0.74191910   0.01397005
8148.00   0.73504430   0.01390829
8150.00   0.73015422   0.01384651
8152.00   0.73377496   0.01393405
8154.00   0.73145199   0.01391121
8156.00   0.72844124   0.01388996
8158.00   0.72810930   0.01393488
8160.00   0.72585726   0.01393691
8162.00   0.71619099   0.01376035
8164.00   0.71977139   0.01376136
8166.00   0.72219896   0.01398550
8168.00   0.72105330   0.01412966
8170.00   0.72059005   0.01413087
8172.00   0.72607297   0.01414163
8174.00   0.71443051   0.01410149
8176.00   0.71385199   0.01406775
8178.00   0.72278172   0.01436346
8180.00   0.73023534   0.01505098
8182.00   0.72346729   0.01586206
8184.00   0.71567947   0.01621206
8186.00   0.72063988   0.01629033
8188.00   0.71708137   0.01623125
8190.00   0.70196915   0.01620849
8192.00   0.69951987   0.01639454
8194.00   0.70720226   0.01670002
8196.00   0.71838278   0.01686119
8198.00   0.72601104   0.01686642
8200.00   0.72677016   0.01668990
8202.00   0.72271949   0.01621727
8204.00   0.70614916   0.01560988
8206.00   0.70065641   0.01498916
8208.00   0.71163982   0.01455424
8210.00   0.72693133   0.01436598
8212.00   0.71700603   0.01421920
8214.00   0.71641034   0.01406293
8216.00   0.71477407   0.01388033
8218.00   0.71465445   0.01380852
8220.00   0.71819633   0.01388629
8222.00   0.71974969   0.01385256
8224.00   0.72564346   0.01395760
8226.00   0.73404121   0.01406620
8228.00   0.74108428   0.01425823
8230.00   0.74146008   0.01456507
8232.00   0.72948670   0.01474953
8234.00   0.69612199   0.01485530
8236.00   0.69798487   0.01482008
8238.00   0.72237891   0.01464642
8240.00   0.73396164   0.01440744
8242.00   0.73098207   0.01427339
8244.00   0.74055052   0.01430221
8246.00   0.74052459   0.01428706
8248.00   0.73156601   0.01418550
8250.00   0.72587973   0.01403972
8252.00   0.72971803   0.01380725
8254.00   0.72522646   0.01367674
8256.00   0.71838206   0.01363188
8258.00   0.71217322   0.01359353
8260.00   0.70734674   0.01351899
8262.00   0.70561427   0.01367237
8264.00   0.71659166   0.01390800
8266.00   0.72206664   0.01393183
8268.00   0.71439463   0.01373818
8270.00   0.69966507   0.01354051
8272.00   0.70026094   0.01342289
8274.00   0.70449281   0.01346723
8276.00   0.70635301   0.01386943
8278.00   0.70217246   0.01454391
8280.00   0.69272798   0.01518165
8282.00   0.69352371   0.01544162
8284.00   0.69893962   0.01579196
8286.00   0.70227998   0.01625460
8288.00   0.70384502   0.01647965
8290.00   0.70971638   0.01599537
8292.00   0.70465183   0.01601524
8294.00   0.70140034   0.01616601
8296.00   0.70440054   0.01639331
8298.00   0.70973015   0.01658516
8300.00   0.70653987   0.01654725
8302.00   0.69954634   0.01622546
8304.00   0.68741852   0.01576992
8306.00   0.68807560   0.01519597
8308.00   0.69977766   0.01459170
8310.00   0.68987370   0.01418620
8312.00   0.68991929   0.01405734
8314.00   0.69453043   0.01411276
8316.00   0.69828576   0.01403558
8318.00   0.70035619   0.01376164
8320.00   0.70850688   0.01374718
8322.00   0.71263742   0.01376412
8324.00   0.69874448   0.01369087
8326.00   0.68182689   0.01351012
8328.00   0.67912722   0.01330111
8330.00   0.69129252   0.01324244
8332.00   0.69941264   0.01316437
8334.00   0.70709276   0.01333098
8336.00   0.71581173   0.01352648
8338.00   0.72366685   0.01374893
8340.00   0.72163600   0.01481178
8342.00   0.71743298   0.01695621
8344.00   0.70739824   0.01831665
8346.00   0.69623429   0.01869255
8348.00   0.69031477   0.01856681
8350.00   0.68859690   0.01885592
8352.00   0.70424622   0.01765102
8354.00   0.70228678   0.01615100
8356.00   0.68386149   0.01519230
8358.00   0.67140555   0.01497945
8360.00   0.68399984   0.01456069
8362.00   0.68916225   0.01417700
8364.00   0.69032073   0.01407665
8366.00   0.69442374   0.01418887
8368.00   0.70594150   0.01425293
8370.00   0.71366864   0.01423631
8372.00   0.70859677   0.01392049
8374.00   0.69982028   0.01349837
8376.00   0.69427007   0.01328528
8378.00   0.69377524   0.01354887
8380.00   0.69168282   0.01412300
8382.00   0.69186544   0.01440618
8384.00   0.68775016   0.01449076
8386.00   0.68130559   0.01446089
8388.00   0.68176746   0.01431138
8390.00   0.68924218   0.01386674
8392.00   0.68795699   0.01341862
8394.00   0.69130105   0.01376573
8396.00   0.69721770   0.01504323
8398.00   0.68731737   0.01655544
8400.00   0.69285774   0.01700640
8402.00   0.69244081   0.01713136
8404.00   0.68565744   0.01685721
8406.00   0.68003201   0.01598575
8408.00   0.68625468   0.01435961
8410.00   0.69438362   0.01368511
8412.00   0.69137591   0.01405463
8414.00   0.69449633   0.01455671
8416.00   0.70421273   0.01464140
8418.00   0.68826634   0.01461092
8420.00   0.67996836   0.01453630
8422.00   0.66956645   0.01412203
8424.00   0.67265850   0.01386530
8426.00   0.68989676   0.01443729
8428.00   0.68687004   0.01618233
8430.00   0.67594385   0.01707458
8432.00   0.67218655   0.01734908
8434.00   0.66838360   0.01721011
8436.00   0.65926975   0.01666204
8438.00   0.66045845   0.01507459
8440.00   0.66818351   0.01375312
8442.00   0.67762226   0.01314784
8444.00   0.67718989   0.01306650
8446.00   0.66540414   0.01310203
8448.00   0.67183810   0.01337209
8450.00   0.66553473   0.01381818
8452.00   0.66264963   0.01411902
8454.00   0.66620415   0.01422644
8456.00   0.66999674   0.01419796
8458.00   0.65903306   0.01395191
8460.00   0.65984380   0.01384675
8462.00   0.66207409   0.01438797
8464.00   0.65995479   0.01523209
8466.00   0.65309900   0.01574385
8468.00   0.64821273   0.01577072
8470.00   0.64463830   0.01568329
8472.00   0.64491707   0.01503173
